freq,Coherence
775.0,0.999904
775.5,0.999901
776.0,0.999866
776.5,0.999907
777.0,0.999931
777.5,0.999917
778.0,0.999919
778.5,0.999926
779.0,0.999915
779.5,0.999925
780.0,0.999925
780.5,0.999892
781.0,0.99987
781.5,0.999882
782.0,0.999887
782.5,0.999858
783.0,0.999855
783.5,0.999866
784.0,0.999827
784.5,0.999881
785.0,0.999933
785.5,0.999907
786.0,0.999884
786.5,0.999893
787.0,0.999885
787.5,0.999901
788.0,0.999891
788.5,0.999882
789.0,0.999899
789.5,0.99992
790.0,0.999924
790.5,0.999897
791.0,0.999892
791.5,0.99992
792.0,0.999952
792.5,0.999947
793.0,0.999924
793.5,0.999925
794.0,0.999918
794.5,0.999907
795.0,0.999912
795.5,0.999916
796.0,0.999897
796.5,0.999892
797.0,0.999947
797.5,0.999945
798.0,0.999937
798.5,0.999942
799.0,0.999949
799.5,0.999956
800.0,0.999947
800.5,0.999969
801.0,0.999954
801.5,0.999938
802.0,0.99995
802.5,0.999954
803.0,0.99994
803.5,0.999963
804.0,0.999966
804.5,0.999959
805.0,0.99996
805.5,0.999961
806.0,0.999954
806.5,0.999956
807.0,0.999972
807.5,0.999958
808.0,0.999937
808.5,0.999945
809.0,0.99995
809.5,0.999958
810.0,0.999961
810.5,0.999965
811.0,0.999962
811.5,0.999957
812.0,0.999967
812.5,0.999963
813.0,0.999971
813.5,0.999963
814.0,0.999958
814.5,0.99995
815.0,0.999962
815.5,0.99995
816.0,0.999946
816.5,0.999969
817.0,0.999971
817.5,0.99996
818.0,0.999954
818.5,0.999952
819.0,0.999926
819.5,0.999887
820.0,0.999917
820.5,0.999973
821.0,0.999977
821.5,0.999973
822.0,0.999975
822.5,0.99998
823.0,0.999986
823.5,0.999986
824.0,0.999987
824.5,0.999981
825.0,0.99998
825.5,0.99997
826.0,0.99998
826.5,0.999983
827.0,0.999981
827.5,0.999983
828.0,0.999987
828.5,0.999988
829.0,0.999984
829.5,0.999981
830.0,0.99998
830.5,0.99998
831.0,0.999979
831.5,0.999983
832.0,0.999985
832.5,0.999982
833.0,0.999983
833.5,0.999983
834.0,0.999982
834.5,0.999982
835.0,0.999978
835.5,0.999989
836.0,0.999987
836.5,0.999989
837.0,0.999982
837.5,0.999972
838.0,0.999986
838.5,0.999989
839.0,0.999985
839.5,0.999986
840.0,0.999987
840.5,0.999988
841.0,0.999987
841.5,0.999983
842.0,0.999988
842.5,0.999988
843.0,0.999989
843.5,0.999985
844.0,0.999981
844.5,0.999984
845.0,0.999986
845.5,0.999988
846.0,0.999988
846.5,0.999987
847.0,0.999986
847.5,0.99999
848.0,0.999988
848.5,0.999985
849.0,0.999986
849.5,0.999984
850.0,0.999983
850.5,0.999987
851.0,0.999978
851.5,0.999985
852.0,0.999984
852.5,0.999974
853.0,0.999982
853.5,0.999986
854.0,0.999983
854.5,0.999988
855.0,0.999989
855.5,0.999984
856.0,0.999986
856.5,0.999988
857.0,0.999988
857.5,0.99999
858.0,0.99999
858.5,0.999984
859.0,0.999988
859.5,0.99999
860.0,0.999984
860.5,0.999984
861.0,0.999989
861.5,0.999991
862.0,0.99999
862.5,0.999991
863.0,0.999988
863.5,0.999981
864.0,0.999983
864.5,0.999987
865.0,0.999987
865.5,0.999988
866.0,0.999987
866.5,0.999986
867.0,0.999985
867.5,0.99999
868.0,0.999992
868.5,0.999993
869.0,0.999993
869.5,0.999993
870.0,0.999991
870.5,0.99999
871.0,0.999992
871.5,0.999991
872.0,0.999991
872.5,0.99999
873.0,0.99999
873.5,0.999988
874.0,0.99999
874.5,0.99999
875.0,0.999992
875.5,0.999992
876.0,0.999993
876.5,0.999992
877.0,0.999995
877.5,0.999993
878.0,0.999991
878.5,0.999994
879.0,0.999994
879.5,0.999994
880.0,0.999994
880.5,0.999993
881.0,0.999993
881.5,0.999991
882.0,0.999993
882.5,0.999995
883.0,0.999995
883.5,0.999994
884.0,0.999992
884.5,0.999993
885.0,0.999994
885.5,0.999995
886.0,0.999995
886.5,0.999995
887.0,0.999994
887.5,0.999994
888.0,0.999994
888.5,0.999994
889.0,0.999992
889.5,0.999992
890.0,0.999993
890.5,0.999992
891.0,0.999992
891.5,0.999992
892.0,0.999993
892.5,0.999995
893.0,0.999995
893.5,0.999994
894.0,0.999995
894.5,0.999996
895.0,0.999993
895.5,0.999992
896.0,0.999991
896.5,0.99999
897.0,0.999991
897.5,0.999993
898.0,0.999993
898.5,0.999992
899.0,0.999993
899.5,0.999993
900.0,0.999991
900.5,0.99999
901.0,0.999991
901.5,0.999989
902.0,0.999987
902.5,0.99999
903.0,0.99999
903.5,0.999991
904.0,0.999993
904.5,0.999992
905.0,0.99999
905.5,0.999993
906.0,0.999994
906.5,0.999992
907.0,0.999991
907.5,0.999994
908.0,0.999995
908.5,0.999994
909.0,0.999993
909.5,0.999993
910.0,0.999993
910.5,0.999992
911.0,0.999992
911.5,0.999993
912.0,0.999994
912.5,0.999994
913.0,0.999994
913.5,0.999993
914.0,0.999994
914.5,0.999994
915.0,0.999991
915.5,0.999993
916.0,0.999995
916.5,0.999995
917.0,0.999994
917.5,0.999992
918.0,0.999991
918.5,0.999992
919.0,0.999992
919.5,0.999992
920.0,0.999993
920.5,0.999993
921.0,0.999994
921.5,0.999992
922.0,0.999992
922.5,0.999994
923.0,0.999989
923.5,0.999993
924.0,0.999992
924.5,0.999994
925.0,0.999994
925.5,0.999993
926.0,0.999994
926.5,0.999993
927.0,0.999993
927.5,0.999994
928.0,0.999993
928.5,0.999993
929.0,0.999993
929.5,0.999992
930.0,0.999993
930.5,0.999989
931.0,0.99999
931.5,0.999992
932.0,0.999994
932.5,0.999992
933.0,0.99999
933.5,0.999993
934.0,0.999992
934.5,0.999992
935.0,0.999991
935.5,0.999991
936.0,0.999991
936.5,0.999989
937.0,0.999991
937.5,0.99999
938.0,0.99999
938.5,0.999988
939.0,0.99999
939.5,0.999992
940.0,0.999992
940.5,0.999994
941.0,0.999993
941.5,0.99999
942.0,0.999992
942.5,0.999991
943.0,0.999991
943.5,0.99999
944.0,0.99999
944.5,0.999992
945.0,0.999993
945.5,0.999989
946.0,0.99999
946.5,0.999985
947.0,0.999987
947.5,0.999989
948.0,0.999986
948.5,0.999988
949.0,0.999988
949.5,0.99999
950.0,0.999988
950.5,0.99999
951.0,0.999989
951.5,0.999987
952.0,0.999985
952.5,0.999985
953.0,0.999987
953.5,0.999989
954.0,0.999986
954.5,0.999986
955.0,0.999986
955.5,0.999986
956.0,0.99998
956.5,0.999977
957.0,0.999971
957.5,0.999978
958.0,0.999978
958.5,0.999969
959.0,0.999972
959.5,0.999977
960.0,0.999975
960.5,0.999964
961.0,0.999972
961.5,0.999977
962.0,0.999979
962.5,0.999974
963.0,0.99997
963.5,0.999965
964.0,0.999957
964.5,0.999951
965.0,0.999965
965.5,0.99996
966.0,0.999963
966.5,0.999965
967.0,0.999962
967.5,0.999961
968.0,0.999959
968.5,0.999946
969.0,0.999938
969.5,0.999945
970.0,0.99996
970.5,0.999957
971.0,0.999943
971.5,0.999929
972.0,0.999944
972.5,0.999952
973.0,0.999927
973.5,0.999906
974.0,0.99988
974.5,0.999886
975.0,0.999926
975.5,0.999915
976.0,0.999903
976.5,0.999891
977.0,0.999902
977.5,0.99989
978.0,0.999904
978.5,0.999914
979.0,0.999907
979.5,0.999902
980.0,0.999897
980.5,0.999882
981.0,0.999882
981.5,0.999855
982.0,0.999831
982.5,0.999888
983.0,0.999906
983.5,0.999924
984.0,0.999921
984.5,0.999921
985.0,0.99993
985.5,0.999933
986.0,0.99993
986.5,0.999938
987.0,0.999939
987.5,0.999944
988.0,0.999943
988.5,0.999938
989.0,0.999958
989.5,0.999962
990.0,0.999948
990.5,0.999945
991.0,0.999946
991.5,0.999961
992.0,0.999976
992.5,0.999972
993.0,0.999967
993.5,0.99996
994.0,0.999955
994.5,0.999951
995.0,0.999963
995.5,0.999963
996.0,0.999962
996.5,0.999965
997.0,0.999968
997.5,0.999975
998.0,0.999981
998.5,0.999978
999.0,0.999978
999.5,0.999967
1000.0,0.999973
1000.5,0.99998
1001.0,0.999971
1001.5,0.999968
1002.0,0.999977
1002.5,0.999975
1003.0,0.999974
1003.5,0.999967
1004.0,0.999971
1004.5,0.999974
1005.0,0.999965
1005.5,0.999961
1006.0,0.999968
1006.5,0.999971
1007.0,0.999982
1007.5,0.99998
1008.0,0.999978
1008.5,0.999968
1009.0,0.99996
1009.5,0.999971
1010.0,0.999972
1010.5,0.999971
1011.0,0.999978
1011.5,0.999979
1012.0,0.999965
1012.5,0.999973
1013.0,0.999977
1013.5,0.999981
1014.0,0.999974
1014.5,0.999973
1015.0,0.999973
1015.5,0.999965
1016.0,0.999966
1016.5,0.999969
1017.0,0.999975
1017.5,0.999981
1018.0,0.99998
1018.5,0.999975
1019.0,0.999977
1019.5,0.99998
1020.0,0.99998
1020.5,0.999986
1021.0,0.999989
1021.5,0.999986
1022.0,0.999982
1022.5,0.999979
1023.0,0.999983
1023.5,0.999981
1024.0,0.999984
1024.5,0.999982
1025.0,0.99998
1025.5,0.999983
1026.0,0.99998
1026.5,0.999986
1027.0,0.999991
1027.5,0.999986
1028.0,0.99998
1028.5,0.999983
1029.0,0.999983
1029.5,0.999989
1030.0,0.999988
1030.5,0.999986
1031.0,0.999985
1031.5,0.999988
1032.0,0.999988
1032.5,0.999986
1033.0,0.99999
1033.5,0.999988
1034.0,0.999988
1034.5,0.999989
1035.0,0.99999
1035.5,0.999992
1036.0,0.999993
1036.5,0.999992
1037.0,0.999987
1037.5,0.999985
1038.0,0.999987
1038.5,0.99999
1039.0,0.99999
1039.5,0.999988
1040.0,0.99999
1040.5,0.999988
1041.0,0.999988
1041.5,0.999987
1042.0,0.99999
1042.5,0.999992
1043.0,0.99999
1043.5,0.999989
1044.0,0.999989
1044.5,0.999985
1045.0,0.999986
1045.5,0.999987
1046.0,0.999985
1046.5,0.999985
1047.0,0.999984
1047.5,0.999987
1048.0,0.999987
1048.5,0.999984
1049.0,0.999981
1049.5,0.999984
1050.0,0.999982
1050.5,0.999974
1051.0,0.999979
1051.5,0.999987
1052.0,0.999983
1052.5,0.999987
1053.0,0.999988
1053.5,0.999982
1054.0,0.999982
1054.5,0.999987
1055.0,0.999981
1055.5,0.999982
1056.0,0.999986
1056.5,0.999982
1057.0,0.999987
1057.5,0.999985
1058.0,0.999978
1058.5,0.999984
1059.0,0.999983
1059.5,0.999984
1060.0,0.999985
1060.5,0.999986
1061.0,0.999983
1061.5,0.999981
1062.0,0.999987
1062.5,0.999991
1063.0,0.999989
1063.5,0.999988
1064.0,0.999989
1064.5,0.99999
1065.0,0.999991
1065.5,0.99999
1066.0,0.999988
1066.5,0.999987
1067.0,0.99999
1067.5,0.999986
1068.0,0.999985
1068.5,0.999991
1069.0,0.999991
1069.5,0.999989
1070.0,0.99999
1070.5,0.99999
1071.0,0.99999
1071.5,0.999992
1072.0,0.999991
1072.5,0.999991
1073.0,0.999991
1073.5,0.99999
1074.0,0.99999
1074.5,0.99999
1075.0,0.999994
1075.5,0.999994
1076.0,0.999992
1076.5,0.999991
1077.0,0.999993
1077.5,0.999993
1078.0,0.999993
1078.5,0.999992
1079.0,0.999993
1079.5,0.99999
1080.0,0.999991
1080.5,0.999994
1081.0,0.999993
1081.5,0.999995
1082.0,0.999994
1082.5,0.999994
1083.0,0.999995
1083.5,0.999988
1084.0,0.999991
1084.5,0.999992
1085.0,0.999995
1085.5,0.999994
1086.0,0.999992
1086.5,0.999992
1087.0,0.999995
1087.5,0.999993
1088.0,0.999994
1088.5,0.999991
1089.0,0.999993
1089.5,0.999993
1090.0,0.999992
1090.5,0.999994
1091.0,0.999994
1091.5,0.999991
1092.0,0.999994
1092.5,0.999996
1093.0,0.999994
1093.5,0.999995
1094.0,0.999994
1094.5,0.999995
1095.0,0.999994
1095.5,0.999993
1096.0,0.999993
1096.5,0.999994
1097.0,0.999994
1097.5,0.999991
1098.0,0.999992
1098.5,0.999993
1099.0,0.999993
1099.5,0.999993
1100.0,0.999993
1100.5,0.999994
1101.0,0.999993
1101.5,0.999995
1102.0,0.999994
1102.5,0.999993
1103.0,0.999993
1103.5,0.999991
1104.0,0.999992
1104.5,0.999992
1105.0,0.999991
1105.5,0.999992
1106.0,0.999991
1106.5,0.99999
1107.0,0.99999
1107.5,0.999991
1108.0,0.999993
1108.5,0.999993
1109.0,0.999992
1109.5,0.999992
1110.0,0.99999
1110.5,0.999992
1111.0,0.999993
1111.5,0.999994
1112.0,0.999991
1112.5,0.999992
1113.0,0.999992
1113.5,0.999982
1114.0,0.999991
1114.5,0.999993
1115.0,0.999992
1115.5,0.999992
1116.0,0.999991
1116.5,0.999991
1117.0,0.99999
1117.5,0.999988
1118.0,0.999991
1118.5,0.999992
1119.0,0.999991
1119.5,0.999991
1120.0,0.999991
1120.5,0.999992
1121.0,0.999989
1121.5,0.999989
1122.0,0.999991
1122.5,0.99999
1123.0,0.999989
1123.5,0.999985
1124.0,0.999986
1124.5,0.999982
1125.0,0.999983
1125.5,0.999988
1126.0,0.999989
1126.5,0.999986
1127.0,0.999982
1127.5,0.999984
1128.0,0.999984
1128.5,0.999984
1129.0,0.999984
1129.5,0.999984
1130.0,0.999984
1130.5,0.999979
1131.0,0.999983
1131.5,0.999971
1132.0,0.999974
1132.5,0.999983
1133.0,0.999982
1133.5,0.999981
1134.0,0.999971
1134.5,0.999981
1135.0,0.999978
1135.5,0.999981
1136.0,0.999982
1136.5,0.999967
1137.0,0.999975
1137.5,0.999975
1138.0,0.999972
1138.5,0.999976
1139.0,0.999968
1139.5,0.999952
1140.0,0.999967
1140.5,0.999975
1141.0,0.999974
1141.5,0.999956
1142.0,0.999959
1142.5,0.999951
1143.0,0.999963
1143.5,0.99996
1144.0,0.999959
1144.5,0.999962
1145.0,0.999957
1145.5,0.999953
1146.0,0.99995
1146.5,0.99996
1147.0,0.999956
1147.5,0.999951
1148.0,0.999963
1148.5,0.999954
1149.0,0.999947
1149.5,0.999954
1150.0,0.999929
1150.5,0.999931
1151.0,0.999931
1151.5,0.999911
1152.0,0.999878
1152.5,0.999856
1153.0,0.999901
1153.5,0.999935
1154.0,0.999941
1154.5,0.999904
1155.0,0.999859
1155.5,0.999847
1156.0,0.99981
1156.5,0.999739
1157.0,0.999788
1157.5,0.999743
1158.0,0.999744
1158.5,0.999796
1159.0,0.999818
1159.5,0.999763
1160.0,0.999739
1160.5,0.999701
1161.0,0.999642
1161.5,0.999485
1162.0,0.999478
1162.5,0.999474
1163.0,0.999593
1163.5,0.999611
1164.0,0.999623
1164.5,0.99944
1165.0,0.999305
1165.5,0.999334
1166.0,0.999257
1166.5,0.998695
1167.0,0.998318
1167.5,0.998555
1168.0,0.999064
1168.5,0.999093
1169.0,0.998826
1169.5,0.998782
1170.0,0.998603
1170.5,0.999135
1171.0,0.999185
1171.5,0.998971
1172.0,0.999
1172.5,0.999304
1173.0,0.999292
1173.5,0.999214
1174.0,0.999016
1174.5,0.998919
1175.0,0.998824
1175.5,0.999091
1176.0,0.999277
1176.5,0.999265
1177.0,0.999153
1177.5,0.99924
1178.0,0.999077
1178.5,0.999116
1179.0,0.999356
1179.5,0.999369
1180.0,0.999534
1180.5,0.999551
1181.0,0.999279
1181.5,0.999266
1182.0,0.999435
1182.5,0.999424
1183.0,0.999489
1183.5,0.999507
1184.0,0.999275
1184.5,0.999322
1185.0,0.999445
1185.5,0.999512
1186.0,0.999333
1186.5,0.999229
1187.0,0.999326
1187.5,0.999212
1188.0,0.99922
1188.5,0.999201
1189.0,0.999469
1189.5,0.99954
1190.0,0.999237
1190.5,0.999218
1191.0,0.999476
1191.5,0.999509
1192.0,0.999226
1192.5,0.999162
1193.0,0.999174
1193.5,0.999117
1194.0,0.999067
1194.5,0.999121
1195.0,0.998871
1195.5,0.998664
1196.0,0.998735
1196.5,0.99845
1197.0,0.998386
1197.5,0.998082
1198.0,0.998495
1198.5,0.997655
1199.0,0.997516
1199.5,0.997705
1200.0,0.99786
1200.5,0.997375
1201.0,0.997051
1201.5,0.995276
1202.0,0.99535
1202.5,0.996806
1203.0,0.994887
1203.5,0.993037
1204.0,0.991723
1204.5,0.992179
1205.0,0.985242
1205.5,0.987193
1206.0,0.987951
1206.5,0.982763
1207.0,0.978544
1207.5,0.97837
1208.0,0.976188
1208.5,0.972294
1209.0,0.976191
1209.5,0.975777
1210.0,0.983103
1210.5,0.981398
1211.0,0.983746
1211.5,0.988927
1212.0,0.989588
1212.5,0.990079
1213.0,0.993446
1213.5,0.995973
1214.0,0.996069
1214.5,0.996821
1215.0,0.997506
1215.5,0.997305
1216.0,0.997757
1216.5,0.998583
1217.0,0.998942
1217.5,0.998624
1218.0,0.998893
1218.5,0.998786
1219.0,0.998963
1219.5,0.99918
1220.0,0.999025
1220.5,0.999074
1221.0,0.999272
1221.5,0.999438
1222.0,0.999466
1222.5,0.999486
1223.0,0.999413
1223.5,0.999489
1224.0,0.99959
1224.5,0.999665
1225.0,0.999604
1225.5,0.999661
1226.0,0.999659
1226.5,0.999685
1227.0,0.999704
1227.5,0.999722
1228.0,0.999709
1228.5,0.999699
1229.0,0.99975
1229.5,0.99976
1230.0,0.999805
1230.5,0.99986
1231.0,0.999825
1231.5,0.999796
1232.0,0.999732
1232.5,0.999756
1233.0,0.999781
1233.5,0.999873
1234.0,0.999743
1234.5,0.999818
1235.0,0.99986
1235.5,0.999846
1236.0,0.999876
1236.5,0.999862
1237.0,0.999829
1237.5,0.999879
1238.0,0.999859
1238.5,0.999841
1239.0,0.999841
1239.5,0.999855
1240.0,0.99985
1240.5,0.999896
1241.0,0.999904
1241.5,0.99989
1242.0,0.999872
1242.5,0.999895
1243.0,0.999916
1243.5,0.999893
1244.0,0.999878
1244.5,0.999877
1245.0,0.999908
1245.5,0.999921
1246.0,0.999923
1246.5,0.999938
1247.0,0.99989
1247.5,0.999865
1248.0,0.999902
1248.5,0.999928
1249.0,0.999908
1249.5,0.999905
1250.0,0.999885
1250.5,0.999885
1251.0,0.999877
1251.5,0.999898
1252.0,0.999902
1252.5,0.99992
1253.0,0.999924
1253.5,0.999943
1254.0,0.999953
1254.5,0.999948
1255.0,0.99993
1255.5,0.999924
1256.0,0.999904
1256.5,0.999912
1257.0,0.999925
1257.5,0.99993
1258.0,0.999909
1258.5,0.999923
1259.0,0.999934
1259.5,0.999929
1260.0,0.999939
1260.5,0.999947
1261.0,0.999945
1261.5,0.999934
1262.0,0.999944
1262.5,0.999953
1263.0,0.999958
1263.5,0.999957
1264.0,0.999948
1264.5,0.999925
1265.0,0.999935
1265.5,0.99996
1266.0,0.999964
1266.5,0.99995
1267.0,0.999959
1267.5,0.999949
1268.0,0.999944
1268.5,0.999936
1269.0,0.999942
1269.5,0.999958
1270.0,0.999959
1270.5,0.999947
1271.0,0.999959
1271.5,0.999964
1272.0,0.999949
1272.5,0.999934
1273.0,0.99995
1273.5,0.999961
1274.0,0.999949
1274.5,0.999945
1275.0,0.999948
1275.5,0.999935
1276.0,0.999934
1276.5,0.999939
1277.0,0.999915
1277.5,0.999932
1278.0,0.999938
1278.5,0.999936
1279.0,0.999911
1279.5,0.999944
1280.0,0.999951
1280.5,0.999941
1281.0,0.999928
1281.5,0.999955
1282.0,0.999946
1282.5,0.999951
1283.0,0.999936
1283.5,0.999949
1284.0,0.999961
1284.5,0.999959
1285.0,0.999963
1285.5,0.999943
1286.0,0.999956
1286.5,0.999949
1287.0,0.999952
1287.5,0.999953
1288.0,0.999958
1288.5,0.999948
1289.0,0.999957
1289.5,0.999957
1290.0,0.999953
1290.5,0.999942
1291.0,0.999941
1291.5,0.999922
1292.0,0.999915
1292.5,0.999952
1293.0,0.999955
1293.5,0.999935
1294.0,0.999921
1294.5,0.999915
1295.0,0.999916
1295.5,0.999927
1296.0,0.999944
1296.5,0.999882
1297.0,0.999869
1297.5,0.999873
1298.0,0.999925
1298.5,0.999933
1299.0,0.999871
1299.5,0.999871
1300.0,0.999888
1300.5,0.999829
1301.0,0.999845
1301.5,0.999832
1302.0,0.999873
1302.5,0.999843
1303.0,0.999805
1303.5,0.999806
1304.0,0.999715
1304.5,0.999757
1305.0,0.99985
1305.5,0.999729
1306.0,0.999606
1306.5,0.999705
1307.0,0.999771
1307.5,0.999738
1308.0,0.999784
1308.5,0.999707
1309.0,0.999593
1309.5,0.999617
1310.0,0.999582
1310.5,0.999632
1311.0,0.999568
1311.5,0.99934
1312.0,0.999416
1312.5,0.999481
1313.0,0.999608
1313.5,0.999516
1314.0,0.999543
1314.5,0.999621
1315.0,0.999615
1315.5,0.999591
1316.0,0.999609
1316.5,0.99969
1317.0,0.999737
1317.5,0.999744
1318.0,0.999627
1318.5,0.999774
1319.0,0.999798
1319.5,0.999785
1320.0,0.999802
1320.5,0.999673
1321.0,0.999741
1321.5,0.999825
1322.0,0.999793
1322.5,0.999723
1323.0,0.999844
1323.5,0.999867
1324.0,0.999822
1324.5,0.999792
1325.0,0.999766
1325.5,0.999812
1326.0,0.999804
1326.5,0.999767
1327.0,0.999818
1327.5,0.999865
1328.0,0.999818
1328.5,0.999843
1329.0,0.999856
1329.5,0.999847
1330.0,0.999795
1330.5,0.99975
1331.0,0.999865
1331.5,0.99981
1332.0,0.999813
1332.5,0.999868
1333.0,0.999852
1333.5,0.999803
1334.0,0.999855
1334.5,0.999804
1335.0,0.999735
1335.5,0.9998
1336.0,0.99981
1336.5,0.999783
1337.0,0.999786
1337.5,0.999757
1338.0,0.999808
1338.5,0.999779
1339.0,0.999703
1339.5,0.999627
1340.0,0.999739
1340.5,0.999741
1341.0,0.999796
1341.5,0.99972
1342.0,0.999718
1342.5,0.999735
1343.0,0.999731
1343.5,0.99974
1344.0,0.999699
1344.5,0.999697
1345.0,0.999676
1345.5,0.999501
1346.0,0.999502
1346.5,0.999567
1347.0,0.99954
1347.5,0.999629
1348.0,0.999483
1348.5,0.999487
1349.0,0.99934
1349.5,0.999586
1350.0,0.999575
1350.5,0.999298
1351.0,0.999398
1351.5,0.999114
1352.0,0.998954
1352.5,0.999138
1353.0,0.998939
1353.5,0.998756
1354.0,0.999144
1354.5,0.998714
1355.0,0.998759
1355.5,0.998636
1356.0,0.998703
1356.5,0.998403
1357.0,0.99761
1357.5,0.997634
1358.0,0.998064
1358.5,0.997634
1359.0,0.99721
1359.5,0.995702
1360.0,0.996066
1360.5,0.996802
1361.0,0.996232
1361.5,0.995355
1362.0,0.994449
1362.5,0.994017
1363.0,0.993358
1363.5,0.991655
1364.0,0.991848
1364.5,0.99143
1365.0,0.986967
1365.5,0.979968
1366.0,0.980766
1366.5,0.980157
1367.0,0.978573
1367.5,0.978643
1368.0,0.962326
1368.5,0.949675
1369.0,0.939688
1369.5,0.918467
1370.0,0.887917
1370.5,0.859725
1371.0,0.889968
1371.5,0.852422
1372.0,0.747667
1372.5,0.651132
1373.0,0.559985
1373.5,0.497738
1374.0,0.301703
1374.5,0.105839
1375.0,0.204984
1375.5,0.43914
1376.0,0.672935
1376.5,0.758405
1377.0,0.842569
1377.5,0.874797
1378.0,0.909468
1378.5,0.955209
1379.0,0.973251
1379.5,0.963967
1380.0,0.96407
1380.5,0.973699
1381.0,0.983453
1381.5,0.985269
1382.0,0.987441
1382.5,0.98774
1383.0,0.991791
1383.5,0.991923
1384.0,0.992627
1384.5,0.994011
1385.0,0.995677
1385.5,0.996062
1386.0,0.997423
1386.5,0.997458
1387.0,0.998286
1387.5,0.998173
1388.0,0.997548
1388.5,0.998165
1389.0,0.998368
1389.5,0.998139
1390.0,0.998468
1390.5,0.998986
1391.0,0.999224
1391.5,0.999162
1392.0,0.998908
1392.5,0.999191
1393.0,0.999366
1393.5,0.999349
1394.0,0.999408
1394.5,0.9992
1395.0,0.999484
1395.5,0.999571
1396.0,0.999441
1396.5,0.999514
1397.0,0.999459
1397.5,0.999491
1398.0,0.99959
1398.5,0.999586
1399.0,0.999588
1399.5,0.999644
1400.0,0.999592
1400.5,0.999638
1401.0,0.999743
1401.5,0.999708
1402.0,0.999737
1402.5,0.999701
1403.0,0.99974
1403.5,0.999719
1404.0,0.999762
1404.5,0.999797
1405.0,0.999755
1405.5,0.999759
1406.0,0.999736
1406.5,0.999808
1407.0,0.999834
1407.5,0.999747
1408.0,0.999831
1408.5,0.999787
1409.0,0.999808
1409.5,0.999825
1410.0,0.999783
1410.5,0.999823
1411.0,0.999825
1411.5,0.999799
1412.0,0.999876
1412.5,0.999804
1413.0,0.999858
1413.5,0.999822
1414.0,0.999843
1414.5,0.999868
1415.0,0.999872
1415.5,0.999876
1416.0,0.999825
1416.5,0.999873
1417.0,0.999885
1417.5,0.999869
1418.0,0.999875
1418.5,0.999896
1419.0,0.999888
1419.5,0.999847
1420.0,0.999911
1420.5,0.999895
1421.0,0.999888
1421.5,0.999904
1422.0,0.999916
1422.5,0.999904
1423.0,0.999882
1423.5,0.999894
1424.0,0.999894
1424.5,0.999871
1425.0,0.999913
1425.5,0.999905
1426.0,0.999914
1426.5,0.999927
1427.0,0.99992
1427.5,0.999911
1428.0,0.999925
1428.5,0.999907
1429.0,0.999887
1429.5,0.999921
1430.0,0.999918
1430.5,0.999918
1431.0,0.999934
1431.5,0.999896
1432.0,0.999914
1432.5,0.99993
1433.0,0.999918
1433.5,0.99992
1434.0,0.999884
1434.5,0.999921
1435.0,0.999935
1435.5,0.999911
1436.0,0.999938
1436.5,0.999937
1437.0,0.999924
1437.5,0.999937
1438.0,0.99994
1438.5,0.99995
1439.0,0.999925
1439.5,0.999935
1440.0,0.999926
1440.5,0.999931
1441.0,0.999936
1441.5,0.999947
1442.0,0.999923
1442.5,0.999923
1443.0,0.999929
1443.5,0.999937
1444.0,0.999943
1444.5,0.999934
1445.0,0.999942
1445.5,0.999946
1446.0,0.999941
1446.5,0.999953
1447.0,0.999939
1447.5,0.999951
1448.0,0.999948
1448.5,0.99995
1449.0,0.999946
1449.5,0.999957
1450.0,0.999961
1450.5,0.999954
1451.0,0.999952
1451.5,0.999951
1452.0,0.999957
1452.5,0.999964
1453.0,0.999955
1453.5,0.99995
1454.0,0.999943
1454.5,0.999956
1455.0,0.999955
1455.5,0.999953
1456.0,0.999967
1456.5,0.999951
1457.0,0.999964
1457.5,0.999956
1458.0,0.999961
1458.5,0.999967
1459.0,0.999963
1459.5,0.999957
1460.0,0.99996
1460.5,0.999952
1461.0,0.999951
1461.5,0.999961
1462.0,0.999964
1462.5,0.999962
1463.0,0.999962
1463.5,0.999965
1464.0,0.999963
1464.5,0.999966
1465.0,0.999971
1465.5,0.999963
1466.0,0.999976
1466.5,0.99996
1467.0,0.999968
1467.5,0.999952
1468.0,0.999969
1468.5,0.999964
1469.0,0.999973
1469.5,0.999965
1470.0,0.999966
1470.5,0.999979
1471.0,0.999961
1471.5,0.999971
1472.0,0.999971
1472.5,0.999969
1473.0,0.999962
1473.5,0.999966
1474.0,0.999978
1474.5,0.999962
1475.0,0.999972
1475.5,0.999969
1476.0,0.999974
1476.5,0.999971
1477.0,0.999964
1477.5,0.999975
1478.0,0.999977
1478.5,0.999964
1479.0,0.999976
1479.5,0.999977
1480.0,0.999974
1480.5,0.999975
1481.0,0.99997
1481.5,0.999978
1482.0,0.999976
1482.5,0.999975
1483.0,0.999975
1483.5,0.999978
1484.0,0.999978
1484.5,0.99998
1485.0,0.999975
1485.5,0.999974
1486.0,0.999975
1486.5,0.999977
1487.0,0.999975
1487.5,0.999974
1488.0,0.999979
1488.5,0.999972
1489.0,0.999973
1489.5,0.999976
1490.0,0.999971
1490.5,0.999973
1491.0,0.999978
1491.5,0.999974
1492.0,0.999972
1492.5,0.99997
1493.0,0.99997
1493.5,0.999978
1494.0,0.999973
1494.5,0.999966
1495.0,0.999973
1495.5,0.999971
1496.0,0.999975
1496.5,0.999963
