freq,velocity,force
815.5,-1.44886e-05,0.00140837
816.0,-3.00368e-05,0.00157685
816.5,3.29546e-05,0.00171773
817.0,-2.18863e-05,0.00177021
817.5,-2.39531e-05,0.00188947
818.0,-5.38954e-05,0.00197706
818.5,-7.90492e-05,0.00208584
819.0,-0.000102043,0.00216165
819.5,-8.78936e-05,0.00222078
820.0,-9.26252e-05,0.00227281
820.5,-0.000118992,0.00233318
821.0,-0.000145357,0.00239117
821.5,-0.000137123,0.00242576
822.0,-0.000115117,0.0024726
822.5,-0.000127902,0.00250231
823.0,-0.000147754,0.00256609
823.5,-0.000171679,0.0025942
824.0,-0.000175999,0.00261643
824.5,-0.000160322,0.00262946
825.0,-0.00014816,0.00266622
825.5,-0.000145111,0.00269425
826.0,-0.000160985,0.00272701
826.5,-0.000173996,0.0027541
827.0,-0.00017778,0.00276718
827.5,-0.000191148,0.00280584
828.0,-0.000195415,0.00280731
828.5,-0.000195825,0.00281627
829.0,-0.00018765,0.00283276
829.5,-0.000186404,0.00285301
830.0,-0.000198984,0.00286533
830.5,-0.000198012,0.00287854
831.0,-0.000208215,0.00288101
831.5,-0.000218277,0.00290003
832.0,-0.000219402,0.00292285
832.5,-0.000214029,0.00292649
833.0,-0.000204757,0.00293677
833.5,-0.000215453,0.00295113
834.0,-0.000211442,0.00296356
834.5,-0.000203933,0.00296644
835.0,-0.00020877,0.00295578
835.5,-0.000203175,0.00295715
836.0,-0.000206222,0.00297707
836.5,-0.000220384,0.00298306
837.0,-0.0002187,0.00298089
837.5,-0.000207121,0.0029901
838.0,-0.000212089,0.00300994
838.5,-0.000213512,0.00301151
839.0,-0.000213794,0.00301855
839.5,-0.000215248,0.00301786
840.0,-0.000213913,0.00301118
840.5,-0.000230724,0.00301795
841.0,-0.000231501,0.00302667
841.5,-0.00022742,0.0030294
842.0,-0.000230213,0.00303241
842.5,-0.000228225,0.00302719
843.0,-0.00023025,0.00303048
843.5,-0.000237251,0.00303719
844.0,-0.000236269,0.00304689
844.5,-0.000230432,0.00304294
845.0,-0.000224134,0.00303881
845.5,-0.000231718,0.00303864
846.0,-0.00023705,0.00304716
846.5,-0.000228485,0.00304661
847.0,-0.000225665,0.00303637
847.5,-0.000212662,0.00302927
848.0,-0.000211149,0.00303581
848.5,-0.000221183,0.00303754
849.0,-0.000225572,0.00302989
849.5,-0.000224211,0.0030278
850.0,-0.000226032,0.00303387
850.5,-0.000222006,0.00303079
851.0,-0.000222956,0.00302927
851.5,-0.00022803,0.0030359
852.0,-0.0002292,0.0030472
852.5,-0.000237301,0.0030477
853.0,-0.000228314,0.00303795
853.5,-0.000225554,0.00302991
854.0,-0.000238403,0.00303533
854.5,-0.000244076,0.00303514
855.0,-0.000235892,0.00302702
855.5,-0.000229914,0.00301752
856.0,-0.000222671,0.0030183
856.5,-0.000223357,0.00301632
857.0,-0.00022229,0.00301708
857.5,-0.000229644,0.00303048
858.0,-0.000231072,0.00302559
858.5,-0.00024037,0.00301918
859.0,-0.000245244,0.00301877
859.5,-0.000244685,0.00300982
860.0,-0.000234134,0.00300385
860.5,-0.000232061,0.00300851
861.0,-0.000236555,0.00301289
861.5,-0.000244011,0.00301416
862.0,-0.000247019,0.00300216
862.5,-0.000238888,0.00300036
863.0,-0.000231296,0.00300007
863.5,-0.000235352,0.00300219
864.0,-0.000244346,0.00299282
864.5,-0.000227849,0.00297509
865.0,-0.000223563,0.00297546
865.5,-0.000234525,0.00299466
866.0,-0.000237874,0.00300411
866.5,-0.000238664,0.00299073
867.0,-0.000223981,0.0029764
867.5,-0.000233817,0.00297397
868.0,-0.00024095,0.00297491
868.5,-0.000229225,0.00297417
869.0,-0.000227962,0.00297072
869.5,-0.000232732,0.00296691
870.0,-0.000238589,0.0029715
870.5,-0.000230655,0.00296867
871.0,-0.000232853,0.00296929
871.5,-0.000241456,0.00295169
872.0,-0.000236685,0.00294653
872.5,-0.000231636,0.00295431
873.0,-0.000245072,0.00295536
873.5,-0.000235881,0.00294499
874.0,-0.000247637,0.00294423
874.5,-0.000242198,0.00294578
875.0,-0.000226777,0.0029312
875.5,-0.000228006,0.00293863
876.0,-0.000231874,0.00294138
876.5,-0.000243424,0.0029301
877.0,-0.000238897,0.00292632
877.5,-0.000237026,0.00293033
878.0,-0.000240436,0.00292484
878.5,-0.000238113,0.00292331
879.0,-0.000235072,0.00291631
879.5,-0.000232051,0.00290288
880.0,-0.000234044,0.00291562
880.5,-0.000229466,0.00292317
881.0,-0.000227149,0.00290523
881.5,-0.000232107,0.0029114
882.0,-0.000234577,0.0029145
882.5,-0.00023803,0.002903
883.0,-0.000236896,0.00290192
883.5,-0.000236243,0.00289976
884.0,-0.000230608,0.0028878
884.5,-0.000240687,0.00287653
885.0,-0.000242173,0.00287374
885.5,-0.000236555,0.00287991
886.0,-0.000236492,0.002885
886.5,-0.000229455,0.00287545
887.0,-0.000234251,0.00286925
887.5,-0.000233565,0.00285664
888.0,-0.000237304,0.00285912
888.5,-0.000233405,0.00287346
889.0,-0.000226688,0.00288205
889.5,-0.0002211,0.00285057
890.0,-0.000234055,0.00284261
890.5,-0.000236446,0.00285392
891.0,-0.000219016,0.00284553
891.5,-0.000226113,0.00282436
892.0,-0.000238037,0.00282932
892.5,-0.000252636,0.0028348
893.0,-0.000259299,0.0028336
893.5,-0.000232387,0.00284444
894.0,-0.000219681,0.00285064
894.5,-0.000232751,0.00283144
895.0,-0.000253217,0.00284137
895.5,-0.000255936,0.0028263
896.0,-0.000261325,0.00284522
896.5,-0.000258952,0.00286544
897.0,-0.000257059,0.00283047
897.5,-0.000272428,0.00279735
898.0,-0.000270364,0.00279643
898.5,-0.000226374,0.00277555
899.0,-0.000248827,0.00278587
899.5,-0.000268969,0.00281888
900.0,-0.000270684,0.00279642
900.5,-0.000239479,0.00282536
901.0,-0.000230717,0.0028322
901.5,-0.000249267,0.00279754
902.0,-0.000246334,0.00279563
902.5,-0.00021966,0.00283571
903.0,-0.000238555,0.00284283
903.5,-0.000275606,0.00280034
904.0,-0.000263758,0.00278061
904.5,-0.000246972,0.00277662
905.0,-0.00023867,0.00276413
905.5,-0.000224032,0.00277056
906.0,-0.000223898,0.00277025
906.5,-0.000229118,0.00277303
907.0,-0.00024486,0.00277213
907.5,-0.000238733,0.00276442
908.0,-0.000229175,0.00276307
908.5,-0.000238318,0.00276494
909.0,-0.000255562,0.00275895
909.5,-0.000239378,0.00276712
910.0,-0.000226081,0.00276542
910.5,-0.000217485,0.00275032
911.0,-0.000207408,0.00273557
911.5,-0.000204888,0.00273091
912.0,-0.000225317,0.00274614
912.5,-0.000234965,0.00274907
913.0,-0.000226542,0.00274839
913.5,-0.000232582,0.00274171
914.0,-0.00023257,0.00273261
914.5,-0.000233241,0.00273343
915.0,-0.000236709,0.00272313
915.5,-0.00022537,0.00271342
916.0,-0.000229502,0.00271384
916.5,-0.000230528,0.00271368
917.0,-0.000241068,0.00272074
917.5,-0.000239947,0.00271534
918.0,-0.000236475,0.00272069
918.5,-0.00024029,0.00272458
919.0,-0.000229156,0.00270828
919.5,-0.000233084,0.00270503
920.0,-0.000230895,0.00270196
920.5,-0.000222199,0.00269626
921.0,-0.000226816,0.00269137
921.5,-0.000221548,0.002691
922.0,-0.000230227,0.00268784
922.5,-0.000225325,0.00269066
923.0,-0.000223887,0.00269093
923.5,-0.000227664,0.0026858
924.0,-0.000234915,0.00267575
924.5,-0.000237373,0.00267486
925.0,-0.000229102,0.00267202
925.5,-0.000236842,0.00266643
926.0,-0.000237043,0.00267721
926.5,-0.000225095,0.00267148
927.0,-0.000222458,0.00266318
927.5,-0.000218195,0.00266555
928.0,-0.000222565,0.00266676
928.5,-0.000220069,0.0026601
929.0,-0.000219156,0.00266573
929.5,-0.000237977,0.00267084
930.0,-0.000235141,0.00265505
930.5,-0.000230288,0.00264187
931.0,-0.000233284,0.00264671
931.5,-0.000229953,0.00264254
932.0,-0.000226814,0.0026471
932.5,-0.000225176,0.00265051
933.0,-0.000226606,0.00263879
933.5,-0.00022831,0.00264095
934.0,-0.000224645,0.00264053
934.5,-0.000221424,0.00263623
935.0,-0.000224174,0.00263285
935.5,-0.000232663,0.00263394
936.0,-0.00022963,0.00263843
936.5,-0.000221505,0.00263061
937.0,-0.000220458,0.00262494
937.5,-0.00022877,0.00262101
938.0,-0.000216317,0.00262103
938.5,-0.000218005,0.00261484
939.0,-0.000235083,0.00261062
939.5,-0.000237162,0.00261097
940.0,-0.00022968,0.00261197
940.5,-0.000226446,0.00261666
941.0,-0.000224159,0.00261427
941.5,-0.000215607,0.0026085
942.0,-0.000214179,0.00260563
942.5,-0.000216233,0.0026002
943.0,-0.000228643,0.0026005
943.5,-0.000231885,0.00259789
944.0,-0.000219833,0.00260204
944.5,-0.000220666,0.00259839
945.0,-0.000214398,0.00259827
945.5,-0.000207049,0.00259283
946.0,-0.000218947,0.00258804
946.5,-0.00023241,0.00259467
947.0,-0.000226409,0.00259406
947.5,-0.000217858,0.00258281
948.0,-0.0002141,0.00257913
948.5,-0.000222057,0.00258031
949.0,-0.000225386,0.00258023
949.5,-0.000221155,0.00257202
950.0,-0.000214875,0.00256969
950.5,-0.000220488,0.00256826
951.0,-0.000218022,0.00256749
951.5,-0.000209981,0.00257213
952.0,-0.00020805,0.00256754
952.5,-0.000209746,0.00256017
953.0,-0.000201067,0.0025625
953.5,-0.000210429,0.00256254
954.0,-0.000220366,0.00255656
954.5,-0.000221656,0.0025637
955.0,-0.000213742,0.00256761
955.5,-0.000219906,0.00255962
956.0,-0.000221615,0.00256397
956.5,-0.000225313,0.00256313
957.0,-0.000215732,0.00256095
957.5,-0.000211651,0.00255071
958.0,-0.000212844,0.00255716
958.5,-0.000206553,0.00255963
959.0,-0.000213488,0.00255726
959.5,-0.000223017,0.00255091
960.0,-0.000236104,0.0025458
960.5,-0.0002291,0.00253213
961.0,-0.000217993,0.00254804
961.5,-0.00021643,0.00254896
962.0,-0.000226555,0.00254253
962.5,-0.00022656,0.00253773
963.0,-0.000217098,0.00253808
963.5,-0.000219516,0.00253672
964.0,-0.000217151,0.00253408
964.5,-0.000217298,0.00253322
965.0,-0.000207087,0.0025436
965.5,-0.000199236,0.00254665
966.0,-0.000203981,0.00254505
966.5,-0.000205764,0.00252959
967.0,-0.000205759,0.00252111
967.5,-0.000221791,0.00254127
968.0,-0.000209338,0.00254021
968.5,-0.000198537,0.00253141
969.0,-0.00020358,0.00252699
969.5,-0.000213489,0.0025291
970.0,-0.000216064,0.00253405
970.5,-0.000210924,0.00253491
971.0,-0.000204838,0.00252971
971.5,-0.000201868,0.0025351
972.0,-0.000199012,0.00253015
972.5,-0.000197621,0.00253369
973.0,-0.000191703,0.00253133
973.5,-0.000193524,0.00251937
974.0,-0.000183011,0.00251572
974.5,-0.000192744,0.00252785
975.0,-0.000203534,0.00253765
975.5,-0.000205218,0.00253275
976.0,-0.000193204,0.0025158
976.5,-0.00018025,0.00251555
977.0,-0.000186234,0.0025172
977.5,-0.000187913,0.00253432
978.0,-0.000176316,0.00253801
978.5,-0.000176008,0.0025491
979.0,-0.000185524,0.00254126
979.5,-0.000165885,0.00252575
980.0,-0.000150627,0.0025358
980.5,-0.000143815,0.00255742
981.0,-0.000126199,0.0025504
981.5,-0.000148646,0.0025247
982.0,-0.00018375,0.00251557
982.5,-0.00013332,0.00254485
983.0,-0.000114605,0.00253868
983.5,-0.000124046,0.00252514
984.0,-0.000144144,0.0025228
984.5,-0.000114041,0.00250846
985.0,-9.70999e-05,0.00250562
985.5,-9.75531e-05,0.00250362
986.0,-0.000103248,0.00249332
986.5,-7.49047e-05,0.00247983
987.0,-7.72996e-05,0.00248908
987.5,-7.75032e-05,0.00248003
988.0,-6.72821e-05,0.00246766
988.5,-7.87533e-05,0.00246015
989.0,-5.53725e-05,0.0024444
989.5,-5.65801e-05,0.00244885
990.0,-7.43002e-05,0.00244854
990.5,-7.26279e-05,0.00244517
991.0,-5.64321e-05,0.0024192
991.5,-5.93271e-05,0.00239458
992.0,-7.41634e-05,0.00237712
992.5,-7.96803e-05,0.00236948
993.0,-9.18607e-05,0.00239395
993.5,-9.05358e-05,0.00239432
994.0,-0.000104396,0.0023798
994.5,-0.000111419,0.00237587
995.0,-0.00010301,0.00236357
995.5,-0.000105341,0.00236304
996.0,-0.000108852,0.00236202
996.5,-9.53586e-05,0.00234858
997.0,-9.56013e-05,0.00235191
997.5,-0.000103061,0.00234837
998.0,-0.000107935,0.00233726
998.5,-0.000117107,0.00232875
999.0,-0.00012277,0.00234578
999.5,-0.000118554,0.00235153
1000.0,-0.000105699,0.00234495
1000.5,-0.000112734,0.00233287
1001.0,-0.00012609,0.00232343
1001.5,-0.000133052,0.0023331
1002.0,-0.000133356,0.00234218
1002.5,-0.000137679,0.00233074
1003.0,-0.00013134,0.00232711
1003.5,-0.000137636,0.00232687
1004.0,-0.000142109,0.00232385
1004.5,-0.000147372,0.00232761
1005.0,-0.000148549,0.00232776
1005.5,-0.000143486,0.002326
1006.0,-0.000146377,0.00232021
1006.5,-0.000146071,0.00231774
1007.0,-0.000147555,0.00231491
1007.5,-0.000154575,0.00231672
1008.0,-0.0001555,0.00232483
1008.5,-0.000155933,0.00232092
1009.0,-0.000151069,0.00230878
1009.5,-0.000163975,0.00231791
1010.0,-0.000154452,0.00231409
1010.5,-0.00015859,0.00231557
1011.0,-0.000153473,0.00231387
1011.5,-0.000149175,0.00230715
1012.0,-0.000156919,0.00230938
1012.5,-0.000155092,0.00229732
1013.0,-0.00014457,0.00230211
1013.5,-0.000156818,0.00230775
1014.0,-0.000166354,0.00231088
1014.5,-0.000157225,0.00231177
1015.0,-0.000154664,0.00229706
1015.5,-0.000158276,0.00229542
1016.0,-0.00016654,0.00230684
1016.5,-0.00016669,0.00231349
1017.0,-0.000171386,0.00230726
1017.5,-0.00017033,0.00229899
1018.0,-0.000163971,0.00229606
1018.5,-0.000161076,0.00229251
1019.0,-0.000165959,0.00228707
1019.5,-0.000166293,0.00229252
1020.0,-0.000159884,0.00229202
1020.5,-0.000158755,0.00229357
1021.0,-0.000161155,0.00229216
1021.5,-0.000166128,0.0022968
1022.0,-0.000164016,0.00228985
1022.5,-0.000164069,0.00229062
1023.0,-0.000165401,0.00229583
1023.5,-0.000165303,0.00229012
1024.0,-0.000167265,0.0022906
1024.5,-0.000167712,0.00229207
1025.0,-0.000167104,0.00228597
1025.5,-0.00016132,0.00229065
1026.0,-0.000162626,0.00229021
1026.5,-0.000163071,0.00228118
1027.0,-0.000168712,0.00228854
1027.5,-0.000175694,0.00229272
1028.0,-0.000172707,0.00228306
1028.5,-0.000159654,0.00229025
1029.0,-0.000165375,0.00228293
1029.5,-0.000167787,0.00228644
1030.0,-0.000169777,0.00228433
1030.5,-0.000166781,0.00227618
1031.0,-0.000172088,0.00227632
1031.5,-0.000169965,0.00227661
1032.0,-0.000167917,0.00227871
1032.5,-0.000165413,0.0022773
1033.0,-0.000168894,0.00227476
1033.5,-0.00016843,0.00227133
1034.0,-0.000167589,0.00227301
1034.5,-0.000178108,0.00227343
1035.0,-0.000179636,0.00227583
1035.5,-0.000168326,0.00227338
1036.0,-0.000168786,0.00227805
1036.5,-0.00017233,0.00228458
1037.0,-0.000171384,0.00227273
1037.5,-0.00016928,0.00227388
1038.0,-0.000171581,0.00227658
1038.5,-0.000172986,0.00227996
1039.0,-0.000175736,0.00227956
1039.5,-0.000174159,0.00227442
1040.0,-0.00017596,0.00227166
1040.5,-0.0001741,0.00227001
1041.0,-0.00017374,0.00226855
1041.5,-0.00016697,0.00226618
1042.0,-0.000172226,0.00226751
1042.5,-0.000170422,0.00226802
1043.0,-0.000169562,0.0022627
1043.5,-0.000177105,0.00225984
1044.0,-0.00017795,0.00225994
1044.5,-0.000176923,0.00226516
1045.0,-0.000182536,0.00227038
1045.5,-0.000183293,0.00226303
1046.0,-0.00017685,0.00226676
1046.5,-0.000184247,0.00226562
1047.0,-0.000180502,0.00225927
1047.5,-0.000178103,0.00226098
1048.0,-0.000171799,0.00226523
1048.5,-0.000172731,0.00225259
1049.0,-0.00017646,0.00225481
1049.5,-0.000173716,0.00226645
1050.0,-0.000172319,0.00226418
1050.5,-0.000175351,0.0022573
1051.0,-0.000177685,0.00226021
1051.5,-0.000169906,0.00226399
1052.0,-0.000166798,0.00225571
1052.5,-0.000171024,0.00225523
1053.0,-0.000176538,0.00225708
1053.5,-0.000183557,0.00225906
1054.0,-0.000180822,0.00225387
1054.5,-0.000178378,0.00224877
1055.0,-0.000180445,0.0022591
1055.5,-0.000178057,0.00225292
1056.0,-0.000172191,0.0022459
1056.5,-0.000173695,0.00225767
1057.0,-0.000168089,0.00225993
1057.5,-0.000175449,0.00225518
1058.0,-0.000171283,0.00225201
1058.5,-0.000170559,0.00225527
1059.0,-0.000179609,0.00225647
1059.5,-0.000180654,0.00225765
1060.0,-0.000173728,0.00226049
1060.5,-0.000175517,0.00225411
1061.0,-0.000184059,0.00224512
1061.5,-0.000182283,0.00225394
1062.0,-0.000172057,0.00225162
1062.5,-0.000176467,0.00225115
1063.0,-0.000177299,0.00225599
1063.5,-0.000178037,0.00224395
1064.0,-0.000175755,0.00225362
1064.5,-0.000172697,0.00226083
1065.0,-0.000178913,0.00225264
1065.5,-0.000177814,0.00225195
1066.0,-0.000175461,0.00225289
1066.5,-0.000174588,0.00224816
1067.0,-0.000176318,0.00224807
1067.5,-0.000175153,0.00224985
1068.0,-0.000165207,0.00225286
1068.5,-0.00017115,0.0022571
1069.0,-0.000175244,0.00224911
1069.5,-0.00018544,0.00225594
1070.0,-0.000189589,0.00225707
1070.5,-0.000180301,0.00225791
1071.0,-0.000167993,0.00225095
1071.5,-0.000184598,0.00224986
1072.0,-0.000178551,0.00226554
1072.5,-0.000169202,0.00225456
1073.0,-0.000170536,0.00225434
1073.5,-0.000166578,0.00225143
1074.0,-0.000176137,0.00225386
1074.5,-0.000176795,0.00225026
1075.0,-0.000179859,0.00224505
1075.5,-0.000179609,0.00223993
1076.0,-0.00017781,0.00223568
1076.5,-0.000176472,0.00224428
1077.0,-0.000182074,0.00224722
1077.5,-0.000180682,0.002244
1078.0,-0.000175796,0.00224982
1078.5,-0.00018434,0.00225267
1079.0,-0.000194081,0.00225747
1079.5,-0.000196853,0.00226411
1080.0,-0.000184218,0.00225269
1080.5,-0.000178915,0.00225183
1081.0,-0.000176811,0.00224873
1081.5,-0.000181134,0.00224398
1082.0,-0.000179512,0.00225101
1082.5,-0.000179924,0.00224779
1083.0,-0.000182988,0.00224751
1083.5,-0.000190273,0.00225256
1084.0,-0.000192317,0.00225847
1084.5,-0.000184799,0.00226369
1085.0,-0.000177788,0.00225834
1085.5,-0.000180005,0.00226103
1086.0,-0.000172748,0.00225862
1086.5,-0.000173693,0.00225399
1087.0,-0.000182801,0.00225612
1087.5,-0.000189473,0.00224901
1088.0,-0.000183681,0.00224709
1088.5,-0.000179476,0.00225736
1089.0,-0.000178905,0.00226041
1089.5,-0.000187414,0.00225407
1090.0,-0.000184653,0.00225483
1090.5,-0.000180648,0.00226294
1091.0,-0.000181574,0.00226324
1091.5,-0.000187865,0.00226292
1092.0,-0.00018212,0.00226579
1092.5,-0.000179783,0.00226845
1093.0,-0.000180341,0.00226684
1093.5,-0.00017738,0.00226584
1094.0,-0.000181862,0.00226856
1094.5,-0.000185411,0.00226811
1095.0,-0.000184394,0.00226458
1095.5,-0.000189455,0.00226414
1096.0,-0.000186185,0.00226925
1096.5,-0.000177721,0.00226584
1097.0,-0.000179763,0.00227235
1097.5,-0.000181011,0.00227499
1098.0,-0.000175985,0.00227045
1098.5,-0.000183697,0.00226899
1099.0,-0.000192456,0.00226956
1099.5,-0.000185322,0.00227061
1100.0,-0.00018531,0.00227309
1100.5,-0.000184584,0.00227825
1101.0,-0.000180845,0.00227594
1101.5,-0.000181831,0.00227935
1102.0,-0.000179738,0.00227867
1102.5,-0.000178306,0.0022757
1103.0,-0.000180685,0.00227757
1103.5,-0.000180413,0.00227905
1104.0,-0.000181638,0.00228292
1104.5,-0.000189844,0.00228203
1105.0,-0.000188527,0.00228434
1105.5,-0.000184801,0.00228482
1106.0,-0.00019132,0.0022827
1106.5,-0.00018626,0.00228548
1107.0,-0.000177414,0.00228529
1107.5,-0.000180925,0.00228332
1108.0,-0.00018016,0.00229287
1108.5,-0.000177643,0.00229935
1109.0,-0.000182716,0.00229727
1109.5,-0.00019252,0.00229732
1110.0,-0.000191656,0.00229591
1110.5,-0.000181105,0.00230133
1111.0,-0.000183461,0.00230145
1111.5,-0.000184292,0.00230311
1112.0,-0.000184465,0.00230567
1112.5,-0.000185287,0.00231295
1113.0,-0.000180923,0.00231758
1113.5,-0.000188076,0.00231743
1114.0,-0.0001837,0.00230798
1114.5,-0.000186479,0.00231967
1115.0,-0.000183537,0.00231758
1115.5,-0.000176681,0.0023169
1116.0,-0.000185876,0.00232263
1116.5,-0.000192222,0.00231993
1117.0,-0.000185463,0.00232161
1117.5,-0.000186226,0.00233101
1118.0,-0.000185101,0.00234091
1118.5,-0.000192705,0.00233535
1119.0,-0.000195114,0.00232386
1119.5,-0.000192244,0.00233683
1120.0,-0.00018609,0.00234356
1120.5,-0.000180742,0.00234472
1121.0,-0.000184875,0.00234619
1121.5,-0.000186739,0.00234832
1122.0,-0.000190232,0.00234656
1122.5,-0.000175066,0.00235018
1123.0,-0.000171387,0.00235281
1123.5,-0.000185778,0.00235483
1124.0,-0.000183123,0.00236328
1124.5,-0.000181432,0.00236162
1125.0,-0.000183913,0.00236115
1125.5,-0.000180218,0.00237682
1126.0,-0.00017643,0.00237265
1126.5,-0.000172931,0.00237439
1127.0,-0.000186059,0.0023803
1127.5,-0.00018795,0.00237918
1128.0,-0.000195108,0.00238105
1128.5,-0.000194557,0.00237843
1129.0,-0.000177023,0.00238576
1129.5,-0.00017699,0.00238446
1130.0,-0.000190096,0.00239742
1130.5,-0.000193446,0.00241212
1131.0,-0.000188508,0.00240644
1131.5,-0.000186472,0.00240338
1132.0,-0.000192968,0.00240655
1132.5,-0.000201165,0.002414
1133.0,-0.000202901,0.00241796
1133.5,-0.000201993,0.00241829
1134.0,-0.000190327,0.00242114
1134.5,-0.000174566,0.00242885
1135.0,-0.000185682,0.00243183
1135.5,-0.000193623,0.00246098
1136.0,-0.000186244,0.00245444
1136.5,-0.000193873,0.00245179
1137.0,-0.000197939,0.00245489
1137.5,-0.000177572,0.00247034
1138.0,-0.000168329,0.00247589
1138.5,-0.000182133,0.00247226
1139.0,-0.00018909,0.00247404
1139.5,-0.000180086,0.0024676
1140.0,-0.000192196,0.00247702
1140.5,-0.000191147,0.00248211
1141.0,-0.000187847,0.00248999
1141.5,-0.000182245,0.00250438
1142.0,-0.000189509,0.00250893
1142.5,-0.000205761,0.00250511
1143.0,-0.000195783,0.00251898
1143.5,-0.000202264,0.00252287
1144.0,-0.000195478,0.00251928
1144.5,-0.000185154,0.00252652
1145.0,-0.000187259,0.00254317
1145.5,-0.000203884,0.00254867
1146.0,-0.000208161,0.00255346
1146.5,-0.000193068,0.00255601
1147.0,-0.000173308,0.00255664
1147.5,-0.000199011,0.00258716
1148.0,-0.000212773,0.00260488
1148.5,-0.000195349,0.00258101
1149.0,-0.00019884,0.00259209
1149.5,-0.000172872,0.00263914
1150.0,-0.000165176,0.0026323
1150.5,-0.000187502,0.00264791
1151.0,-0.000203657,0.00266344
1151.5,-0.000185379,0.00267879
1152.0,-0.00017094,0.00267427
1152.5,-0.000131458,0.00269565
1153.0,-0.000152052,0.00274067
1153.5,-0.000177426,0.00272551
1154.0,-0.000171414,0.00270236
1154.5,-0.000180271,0.00272529
1155.0,-0.000155166,0.00275453
1155.5,-0.000205279,0.00272711
1156.0,-0.000205159,0.00276979
1156.5,-0.000255162,0.00283949
1157.0,-0.000258117,0.0027946
1157.5,-0.00016943,0.00281446
1158.0,-0.000212879,0.0028378
1158.5,-0.000200858,0.00286046
1159.0,-0.00017039,0.00287243
1159.5,-0.000171705,0.00287236
1160.0,-0.000135352,0.00288788
1160.5,-0.000138971,0.00288675
1161.0,-0.000161173,0.00294422
1161.5,-0.000162113,0.00301114
1162.0,-0.000109966,0.0030579
1162.5,-0.000147208,0.00305665
1163.0,-0.000185917,0.00305803
1163.5,-0.000203487,0.00306268
1164.0,-0.000175618,0.00308595
1164.5,-0.000141645,0.00310937
1165.0,-0.000113627,0.00318693
1165.5,-0.000130951,0.00320443
1166.0,-0.000145929,0.00319192
1166.5,-9.55666e-05,0.0032445
1167.0,-8.21677e-05,0.0032814
1167.5,-0.000130626,0.00327837
1168.0,-0.000104366,0.00330002
1168.5,-0.000133029,0.00336031
1169.0,-0.00015884,0.00341417
1169.5,-9.49741e-05,0.00341326
1170.0,-3.34928e-05,0.00349362
1170.5,-4.26055e-05,0.003534
1171.0,-3.77349e-05,0.00359096
1171.5,-8.32405e-06,0.00367223
1172.0,-7.05568e-06,0.00374463
1172.5,-2.55137e-05,0.00383647
1173.0,4.79316e-05,0.00391477
1173.5,5.85069e-05,0.00401603
1174.0,4.85219e-05,0.00413797
1174.5,0.000135251,0.00415307
1175.0,0.000174439,0.00417617
1175.5,0.000190692,0.00433624
1176.0,0.00026088,0.00452717
1176.5,0.000291567,0.0046213
1177.0,0.000384393,0.00480811
1177.5,0.000479959,0.00494029
1178.0,0.000621259,0.00511604
1178.5,0.000798709,0.00533932
1179.0,0.00092968,0.00553522
1179.5,0.00110946,0.00585297
1180.0,0.00132858,0.00608194
1180.5,0.00166891,0.00623621
1181.0,0.00222748,0.0065208
1181.5,0.00302904,0.0069888
1182.0,0.00370458,0.00733173
1182.5,0.00436552,0.00760875
1183.0,0.00580737,0.00750143
1183.5,0.0068733,0.00697661
1184.0,0.00899806,0.00552096
1184.5,0.00939869,0.00436194
1185.0,0.00925058,0.00214031
1185.5,0.00908675,0.000647406
1186.0,0.00781778,-0.00127145
1186.5,0.0066134,-0.00227319
1187.0,0.00537903,-0.00258034
1187.5,0.00476385,-0.00274784
1188.0,0.00352537,-0.00240453
1188.5,0.00278199,-0.00211515
1189.0,0.00239802,-0.00201626
1189.5,0.00207316,-0.0018948
1190.0,0.00176255,-0.00164401
1190.5,0.00156377,-0.00136964
1191.0,0.00136218,-0.00115141
1191.5,0.00120998,-0.00106447
1192.0,0.00104782,-0.000903966
1192.5,0.000916816,-0.000685842
1193.0,0.000805422,-0.000575689
1193.5,0.000715788,-0.000513535
1194.0,0.000583663,-0.000380356
1194.5,0.000533077,-0.00025802
1195.0,0.000515778,-0.000232072
1195.5,0.000492507,-0.00010123
1196.0,0.000450109,3.55786e-06
1196.5,0.000401471,7.5247e-05
1197.0,0.000366494,0.000162075
1197.5,0.000304189,0.00025494
1198.0,0.000280704,0.000306463
1198.5,0.000245922,0.000319426
1199.0,0.000185031,0.000328661
1199.5,0.000179555,0.000441429
1200.0,0.000180261,0.000504328
1200.5,0.000148081,0.00053187
1201.0,0.000132467,0.000596101
1201.5,0.000117091,0.000607602
1202.0,0.00011959,0.000648972
1202.5,0.000105579,0.000653935
1203.0,9.51075e-05,0.000732071
1203.5,6.85706e-05,0.000793046
1204.0,9.70169e-05,0.000793113
1204.5,0.000101833,0.000770612
1205.0,8.87292e-05,0.000851051
1205.5,6.37233e-05,0.000875461
1206.0,7.21104e-05,0.000890865
1206.5,5.71952e-05,0.000921827
1207.0,3.55488e-05,0.000942109
1207.5,1.12857e-05,0.000960816
1208.0,1.59678e-05,0.000983316
1208.5,3.09227e-05,0.000991839
1209.0,1.64518e-05,0.0010281
1209.5,1.36171e-05,0.00104094
1210.0,-1.35218e-05,0.00105067
1210.5,-2.83374e-05,0.00107661
1211.0,-3.30242e-05,0.00108484
1211.5,-1.7615e-05,0.00108163
1212.0,-3.94104e-06,0.00109953
