freq,Coherence
774.0,0.998685
774.5,0.997827
775.0,0.996576
775.5,0.995982
776.0,0.995034
776.5,0.995906
777.0,0.99615
777.5,0.996789
778.0,0.998313
778.5,0.998585
779.0,0.998677
779.5,0.998446
780.0,0.997898
780.5,0.99717
781.0,0.996673
781.5,0.997055
782.0,0.997739
782.5,0.997298
783.0,0.996645
783.5,0.995332
784.0,0.99609
784.5,0.997548
785.0,0.998124
785.5,0.9983
786.0,0.997293
786.5,0.997615
787.0,0.99819
787.5,0.997646
788.0,0.997303
788.5,0.996039
789.0,0.994543
789.5,0.994836
790.0,0.996074
790.5,0.996442
791.0,0.997037
791.5,0.997332
792.0,0.998397
792.5,0.99805
793.0,0.996471
793.5,0.997107
794.0,0.996861
794.5,0.995598
795.0,0.997392
795.5,0.996425
796.0,0.995278
796.5,0.99481
797.0,0.997671
797.5,0.997797
798.0,0.9969
798.5,0.997074
799.0,0.996805
799.5,0.996562
800.0,0.994908
800.5,0.997146
801.0,0.994648
801.5,0.99359
802.0,0.993145
802.5,0.990765
803.0,0.990583
803.5,0.992209
804.0,0.991365
804.5,0.982604
805.0,0.97686
805.5,0.981577
806.0,0.957569
806.5,0.945083
807.0,0.92708
807.5,0.914718
808.0,0.906846
808.5,0.895706
809.0,0.893586
809.5,0.909641
810.0,0.923365
810.5,0.915364
811.0,0.821364
811.5,0.655182
812.0,0.438615
812.5,0.471593
813.0,0.636103
813.5,0.689059
814.0,0.835156
814.5,0.912384
815.0,0.947282
815.5,0.942747
816.0,0.965889
816.5,0.98303
817.0,0.990625
817.5,0.99251
818.0,0.992701
818.5,0.991372
819.0,0.992102
819.5,0.995882
820.0,0.996572
820.5,0.997864
821.0,0.998421
821.5,0.998177
822.0,0.997453
822.5,0.998379
823.0,0.998874
823.5,0.99895
824.0,0.998968
824.5,0.9987
825.0,0.99901
825.5,0.999163
826.0,0.999224
826.5,0.999545
827.0,0.999643
827.5,0.999477
828.0,0.999578
828.5,0.999702
829.0,0.999597
829.5,0.999554
830.0,0.999701
830.5,0.999735
831.0,0.999586
831.5,0.999534
832.0,0.999653
832.5,0.999791
833.0,0.999794
833.5,0.999696
834.0,0.999714
834.5,0.999714
835.0,0.999708
835.5,0.999754
836.0,0.999761
836.5,0.999851
837.0,0.999793
837.5,0.999624
838.0,0.999738
838.5,0.999818
839.0,0.999843
839.5,0.999818
840.0,0.999829
840.5,0.999745
841.0,0.999778
841.5,0.999854
842.0,0.999858
842.5,0.999853
843.0,0.999862
843.5,0.999804
844.0,0.999814
844.5,0.999848
845.0,0.99987
845.5,0.999863
846.0,0.999865
846.5,0.999901
847.0,0.999848
847.5,0.999841
848.0,0.999877
848.5,0.999851
849.0,0.999838
849.5,0.999778
850.0,0.999834
850.5,0.99987
851.0,0.999804
851.5,0.999885
852.0,0.999856
852.5,0.999818
853.0,0.999854
853.5,0.99983
854.0,0.999824
854.5,0.999856
855.0,0.999865
855.5,0.999764
856.0,0.999716
856.5,0.999869
857.0,0.999835
857.5,0.999862
858.0,0.999875
858.5,0.999845
859.0,0.999888
859.5,0.999871
860.0,0.999743
860.5,0.999633
861.0,0.999729
861.5,0.999794
862.0,0.999808
862.5,0.999869
863.0,0.999868
863.5,0.99983
864.0,0.999842
864.5,0.999805
865.0,0.999763
865.5,0.999724
866.0,0.999799
866.5,0.999749
867.0,0.999693
867.5,0.999832
868.0,0.999848
868.5,0.999847
869.0,0.999858
869.5,0.999831
870.0,0.999841
870.5,0.999805
871.0,0.999844
871.5,0.999698
872.0,0.999712
872.5,0.999771
873.0,0.999778
873.5,0.999735
874.0,0.999744
874.5,0.999639
875.0,0.999729
875.5,0.999858
876.0,0.999831
876.5,0.999758
877.0,0.999862
877.5,0.999883
878.0,0.999837
878.5,0.999874
879.0,0.999864
879.5,0.999745
880.0,0.99977
880.5,0.999713
881.0,0.999625
881.5,0.999529
882.0,0.999763
882.5,0.999841
883.0,0.999817
883.5,0.999793
884.0,0.999775
884.5,0.999723
885.0,0.999734
885.5,0.999755
886.0,0.999745
886.5,0.999808
887.0,0.999742
887.5,0.999685
888.0,0.999623
888.5,0.999661
889.0,0.999565
889.5,0.999309
890.0,0.999417
890.5,0.999521
891.0,0.99954
891.5,0.999241
892.0,0.999191
892.5,0.999408
893.0,0.999611
893.5,0.99944
894.0,0.999197
894.5,0.999098
895.0,0.998682
895.5,0.997919
896.0,0.997478
896.5,0.995595
897.0,0.995301
897.5,0.997147
898.0,0.998404
898.5,0.997668
899.0,0.99765
899.5,0.997236
900.0,0.99686
900.5,0.997536
901.0,0.998422
901.5,0.99839
902.0,0.998196
902.5,0.999084
903.0,0.998903
903.5,0.998073
904.0,0.998218
904.5,0.998728
905.0,0.998528
905.5,0.998768
906.0,0.999438
906.5,0.999298
907.0,0.999232
907.5,0.99956
908.0,0.999679
908.5,0.999447
909.0,0.999394
909.5,0.999521
910.0,0.999652
910.5,0.999573
911.0,0.999438
911.5,0.999394
912.0,0.999499
912.5,0.999497
913.0,0.999489
913.5,0.999457
914.0,0.999645
914.5,0.999579
915.0,0.999156
915.5,0.999581
916.0,0.999649
916.5,0.999727
917.0,0.999718
917.5,0.999491
918.0,0.999484
918.5,0.999505
919.0,0.999608
919.5,0.999597
920.0,0.999691
920.5,0.999573
921.0,0.999637
921.5,0.999523
922.0,0.999473
922.5,0.999605
923.0,0.999429
923.5,0.999631
924.0,0.999587
924.5,0.999793
925.0,0.999711
925.5,0.999597
926.0,0.999543
926.5,0.999751
927.0,0.999721
927.5,0.999737
928.0,0.99974
928.5,0.999798
929.0,0.999756
929.5,0.999695
930.0,0.999683
930.5,0.999695
931.0,0.999643
931.5,0.999755
932.0,0.99981
932.5,0.99973
933.0,0.999671
933.5,0.999806
934.0,0.999826
934.5,0.999762
935.0,0.999693
935.5,0.999773
936.0,0.999735
936.5,0.999699
937.0,0.999715
937.5,0.999665
938.0,0.999702
938.5,0.999623
939.0,0.99961
939.5,0.999725
940.0,0.999719
940.5,0.999847
941.0,0.999827
941.5,0.999761
942.0,0.999684
942.5,0.999749
943.0,0.999816
943.5,0.999775
944.0,0.999781
944.5,0.999845
945.0,0.999856
945.5,0.999784
946.0,0.999778
946.5,0.999778
947.0,0.999768
947.5,0.999799
948.0,0.999717
948.5,0.999755
949.0,0.999768
949.5,0.999806
950.0,0.999841
950.5,0.999788
951.0,0.999776
951.5,0.999852
952.0,0.999833
952.5,0.999835
953.0,0.999828
953.5,0.999741
954.0,0.999722
954.5,0.999787
955.0,0.999759
955.5,0.999852
956.0,0.999755
956.5,0.999698
957.0,0.999603
957.5,0.999755
958.0,0.999754
958.5,0.999647
959.0,0.99971
959.5,0.999676
960.0,0.999659
960.5,0.999321
961.0,0.999531
961.5,0.999655
962.0,0.999808
962.5,0.999805
963.0,0.999821
963.5,0.999799
964.0,0.999532
964.5,0.999521
965.0,0.999545
965.5,0.999645
966.0,0.999709
966.5,0.999619
967.0,0.999608
967.5,0.999596
968.0,0.999367
968.5,0.999465
969.0,0.999405
969.5,0.999514
970.0,0.999763
970.5,0.999738
971.0,0.999506
971.5,0.999238
972.0,0.999612
972.5,0.999654
973.0,0.999369
973.5,0.99942
974.0,0.999224
974.5,0.999276
975.0,0.99959
975.5,0.999451
976.0,0.999056
976.5,0.998759
977.0,0.999085
977.5,0.998852
978.0,0.999032
978.5,0.999407
979.0,0.999258
979.5,0.999192
980.0,0.998685
980.5,0.998799
981.0,0.998815
981.5,0.997936
982.0,0.997769
982.5,0.998818
983.0,0.999101
983.5,0.999062
984.0,0.998937
984.5,0.998762
985.0,0.999101
985.5,0.998965
986.0,0.998606
986.5,0.998988
987.0,0.998859
987.5,0.999112
988.0,0.999324
988.5,0.999057
989.0,0.999173
989.5,0.999191
990.0,0.999208
990.5,0.999119
991.0,0.998887
991.5,0.998992
992.0,0.999477
992.5,0.999341
993.0,0.999093
993.5,0.999259
994.0,0.999194
994.5,0.999182
995.0,0.999398
995.5,0.999553
996.0,0.999405
996.5,0.999092
997.0,0.999412
997.5,0.999661
998.0,0.999694
998.5,0.999649
999.0,0.999694
999.5,0.999667
1000.0,0.999664
1000.5,0.999772
1001.0,0.999711
1001.5,0.999712
1002.0,0.999779
1002.5,0.999685
1003.0,0.999636
1003.5,0.99968
1004.0,0.999709
1004.5,0.999765
1005.0,0.999791
1005.5,0.999785
1006.0,0.999727
1006.5,0.999757
1007.0,0.99988
1007.5,0.999762
1008.0,0.999725
1008.5,0.999672
1009.0,0.999604
1009.5,0.999562
1010.0,0.999641
1010.5,0.9998
1011.0,0.99977
1011.5,0.999822
1012.0,0.999684
1012.5,0.99967
1013.0,0.999698
1013.5,0.999719
1014.0,0.999718
1014.5,0.999687
1015.0,0.999615
1015.5,0.999717
1016.0,0.999771
1016.5,0.999705
1017.0,0.999691
1017.5,0.99981
1018.0,0.999895
1018.5,0.99987
1019.0,0.999802
1019.5,0.999646
1020.0,0.999762
1020.5,0.999858
1021.0,0.999845
1021.5,0.999711
1022.0,0.999757
1022.5,0.999865
1023.0,0.999871
1023.5,0.999803
1024.0,0.99988
1024.5,0.999801
1025.0,0.999699
1025.5,0.999803
1026.0,0.999878
1026.5,0.999859
1027.0,0.999872
1027.5,0.999822
1028.0,0.999671
1028.5,0.999807
1029.0,0.999751
1029.5,0.999862
1030.0,0.999844
1030.5,0.999876
1031.0,0.999826
1031.5,0.999875
1032.0,0.999902
1032.5,0.999831
1033.0,0.999889
1033.5,0.999864
1034.0,0.999828
1034.5,0.999808
1035.0,0.999859
1035.5,0.999888
1036.0,0.999881
1036.5,0.999895
1037.0,0.999818
1037.5,0.999763
1038.0,0.999784
1038.5,0.999808
1039.0,0.99983
1039.5,0.999801
1040.0,0.99985
1040.5,0.999838
1041.0,0.999793
1041.5,0.999649
1042.0,0.999701
1042.5,0.999847
1043.0,0.999811
1043.5,0.999845
1044.0,0.999894
1044.5,0.999814
1045.0,0.9997
1045.5,0.99982
1046.0,0.999789
1046.5,0.999618
1047.0,0.999611
1047.5,0.99977
1048.0,0.999831
1048.5,0.999714
1049.0,0.999572
1049.5,0.999725
1050.0,0.999752
1050.5,0.999728
1051.0,0.999695
1051.5,0.999685
1052.0,0.999632
1052.5,0.999598
1053.0,0.99954
1053.5,0.999482
1054.0,0.999597
1054.5,0.999664
1055.0,0.999487
1055.5,0.999609
1056.0,0.999805
1056.5,0.999728
1057.0,0.999699
1057.5,0.999666
1058.0,0.999564
1058.5,0.999593
1059.0,0.999727
1059.5,0.999739
1060.0,0.999741
1060.5,0.999844
1061.0,0.999802
1061.5,0.99971
1062.0,0.999747
1062.5,0.999802
1063.0,0.999719
1063.5,0.999739
1064.0,0.999763
1064.5,0.999786
1065.0,0.999853
1065.5,0.999852
1066.0,0.999792
1066.5,0.999734
1067.0,0.999706
1067.5,0.999721
1068.0,0.999713
1068.5,0.999617
1069.0,0.999702
1069.5,0.999696
1070.0,0.999638
1070.5,0.999486
1071.0,0.999477
1071.5,0.999307
1072.0,0.999655
1072.5,0.99976
1073.0,0.999799
1073.5,0.999755
1074.0,0.999616
1074.5,0.999695
1075.0,0.999834
1075.5,0.999782
1076.0,0.999633
1076.5,0.999675
1077.0,0.999725
1077.5,0.9997
1078.0,0.999766
1078.5,0.999809
1079.0,0.999731
1079.5,0.999497
1080.0,0.999673
1080.5,0.999776
1081.0,0.999838
1081.5,0.999825
1082.0,0.999773
1082.5,0.999691
1083.0,0.999823
1083.5,0.999736
1084.0,0.99983
1084.5,0.999838
1085.0,0.999891
1085.5,0.999861
1086.0,0.999725
1086.5,0.999871
1087.0,0.999887
1087.5,0.999794
1088.0,0.99977
1088.5,0.999783
1089.0,0.99989
1089.5,0.999912
1090.0,0.999871
1090.5,0.999859
1091.0,0.99981
1091.5,0.999807
1092.0,0.999841
1092.5,0.999869
1093.0,0.999866
1093.5,0.999911
1094.0,0.999905
1094.5,0.999882
1095.0,0.999829
1095.5,0.999867
1096.0,0.999872
1096.5,0.999883
1097.0,0.999873
1097.5,0.999747
1098.0,0.999745
1098.5,0.999785
1099.0,0.999832
1099.5,0.999841
1100.0,0.999845
1100.5,0.999878
1101.0,0.999883
1101.5,0.999893
1102.0,0.999903
1102.5,0.999912
1103.0,0.999892
1103.5,0.999846
1104.0,0.99985
1104.5,0.99988
1105.0,0.999889
1105.5,0.999813
1106.0,0.999825
1106.5,0.999737
1107.0,0.999796
1107.5,0.999775
1108.0,0.999829
1108.5,0.99984
1109.0,0.99984
1109.5,0.999879
1110.0,0.999798
1110.5,0.99981
1111.0,0.999842
1111.5,0.999873
1112.0,0.999787
1112.5,0.999803
1113.0,0.999808
1113.5,0.999617
1114.0,0.999727
1114.5,0.999833
1115.0,0.999839
1115.5,0.999773
1116.0,0.999642
1116.5,0.999617
1117.0,0.999729
1117.5,0.999699
1118.0,0.999704
1118.5,0.999757
1119.0,0.999831
1119.5,0.999767
1120.0,0.999726
1120.5,0.999762
1121.0,0.999798
1121.5,0.999728
1122.0,0.999543
1122.5,0.999764
1123.0,0.999751
1123.5,0.999369
1124.0,0.999484
1124.5,0.999656
1125.0,0.999728
1125.5,0.999672
1126.0,0.999623
1126.5,0.999426
1127.0,0.999713
1127.5,0.9998
1128.0,0.999783
1128.5,0.999719
1129.0,0.999621
1129.5,0.999724
1130.0,0.999582
1130.5,0.999617
1131.0,0.999698
1131.5,0.999337
1132.0,0.999147
1132.5,0.999562
1133.0,0.99969
1133.5,0.99948
1134.0,0.999362
1134.5,0.999383
1135.0,0.999168
1135.5,0.999466
1136.0,0.999318
1136.5,0.998929
1137.0,0.999316
1137.5,0.999427
1138.0,0.999479
1138.5,0.999256
1139.0,0.999123
1139.5,0.99907
1140.0,0.999186
1140.5,0.999539
1141.0,0.999537
1141.5,0.999165
1142.0,0.998747
1142.5,0.99826
1143.0,0.998677
1143.5,0.998672
1144.0,0.999128
1144.5,0.998926
1145.0,0.998301
1145.5,0.998054
1146.0,0.998473
1146.5,0.998934
1147.0,0.998534
1147.5,0.998078
1148.0,0.997591
1148.5,0.997715
1149.0,0.997757
1149.5,0.998291
1150.0,0.998693
1150.5,0.99862
1151.0,0.998448
1151.5,0.997676
1152.0,0.996252
1152.5,0.995263
1153.0,0.996365
1153.5,0.997074
1154.0,0.997854
1154.5,0.997328
1155.0,0.996548
1155.5,0.995812
1156.0,0.995888
1156.5,0.993931
1157.0,0.992908
1157.5,0.98915
1158.0,0.991716
1158.5,0.994601
1159.0,0.995216
1159.5,0.994937
1160.0,0.995094
1160.5,0.994769
1161.0,0.99218
1161.5,0.991477
1162.0,0.991014
1162.5,0.993687
1163.0,0.99653
1163.5,0.996474
1164.0,0.997076
1164.5,0.997066
1165.0,0.997165
1165.5,0.997557
1166.0,0.997954
1166.5,0.996528
1167.0,0.99521
1167.5,0.996802
1168.0,0.997999
1168.5,0.997763
1169.0,0.995481
1169.5,0.994642
1170.0,0.996258
1170.5,0.997925
1171.0,0.997412
1171.5,0.997663
1172.0,0.998014
1172.5,0.99722
1173.0,0.997034
1173.5,0.997082
1174.0,0.997409
1174.5,0.99792
1175.0,0.996026
1175.5,0.995704
1176.0,0.996807
1176.5,0.996581
1177.0,0.995873
1177.5,0.995137
1178.0,0.995104
1178.5,0.996189
1179.0,0.995427
1179.5,0.995578
1180.0,0.99454
1180.5,0.991912
1181.0,0.98479
1181.5,0.987648
1182.0,0.991474
1182.5,0.986793
1183.0,0.985036
1183.5,0.981297
1184.0,0.974271
1184.5,0.978193
1185.0,0.972093
1185.5,0.964787
1186.0,0.948935
1186.5,0.967145
1187.0,0.973674
1187.5,0.965902
1188.0,0.935054
1188.5,0.96819
1189.0,0.973338
1189.5,0.967575
1190.0,0.966983
1190.5,0.959874
1191.0,0.976306
1191.5,0.972423
1192.0,0.929175
1192.5,0.939492
1193.0,0.943225
1193.5,0.948255
1194.0,0.896431
1194.5,0.904057
1195.0,0.900957
1195.5,0.846181
1196.0,0.860015
1196.5,0.863074
1197.0,0.87248
1197.5,0.802072
1198.0,0.862831
1198.5,0.845419
1199.0,0.81103
1199.5,0.870994
1200.0,0.94734
1200.5,0.958322
1201.0,0.950606
1201.5,0.959394
1202.0,0.974314
1202.5,0.978114
1203.0,0.952095
1203.5,0.971793
1204.0,0.98212
1204.5,0.981609
1205.0,0.973697
1205.5,0.986534
1206.0,0.990508
1206.5,0.980382
1207.0,0.985242
1207.5,0.993768
1208.0,0.991531
1208.5,0.98695
1209.0,0.990782
1209.5,0.995297
1210.0,0.993011
1210.5,0.992893
1211.0,0.994802
1211.5,0.993523
1212.0,0.992061
1212.5,0.991325
1213.0,0.994198
1213.5,0.993952
1214.0,0.99416
1214.5,0.994323
1215.0,0.995508
1215.5,0.990328
1216.0,0.99166
1216.5,0.994303
1217.0,0.993259
1217.5,0.991672
1218.0,0.996495
1218.5,0.997607
1219.0,0.995249
1219.5,0.993906
1220.0,0.993887
1220.5,0.994969
1221.0,0.995937
1221.5,0.995449
1222.0,0.996754
1222.5,0.997298
1223.0,0.996785
1223.5,0.996812
1224.0,0.995939
1224.5,0.994867
1225.0,0.996764
1225.5,0.997211
1226.0,0.997913
1226.5,0.997837
1227.0,0.997713
1227.5,0.998712
1228.0,0.998397
1228.5,0.997491
1229.0,0.997582
1229.5,0.997743
1230.0,0.997493
1230.5,0.998126
1231.0,0.997979
1231.5,0.997848
1232.0,0.99785
1232.5,0.997906
1233.0,0.998477
1233.5,0.99877
1234.0,0.997921
1234.5,0.998333
1235.0,0.998744
1235.5,0.998636
1236.0,0.999176
1236.5,0.999138
1237.0,0.998296
1237.5,0.99824
1238.0,0.998938
1238.5,0.998619
1239.0,0.998516
1239.5,0.998984
1240.0,0.998763
1240.5,0.998408
1241.0,0.998296
1241.5,0.998694
1242.0,0.998891
1242.5,0.998904
1243.0,0.999144
1243.5,0.999285
1244.0,0.998466
1244.5,0.998561
1245.0,0.999104
1245.5,0.999014
1246.0,0.998952
1246.5,0.998994
1247.0,0.998972
1247.5,0.998574
1248.0,0.998713
1248.5,0.998534
1249.0,0.998511
1249.5,0.998918
1250.0,0.998881
1250.5,0.999178
1251.0,0.999001
1251.5,0.998704
1252.0,0.99885
1252.5,0.999307
1253.0,0.999395
1253.5,0.998637
1254.0,0.999045
1254.5,0.999184
1255.0,0.999232
1255.5,0.999563
1256.0,0.999454
1256.5,0.999495
1257.0,0.999427
1257.5,0.999396
1258.0,0.999231
1258.5,0.999489
1259.0,0.999662
1259.5,0.999667
1260.0,0.999558
1260.5,0.999389
1261.0,0.999238
1261.5,0.999539
1262.0,0.999734
1262.5,0.999658
1263.0,0.999708
1263.5,0.999617
1264.0,0.999559
1264.5,0.999435
1265.0,0.999322
1265.5,0.999618
1266.0,0.999578
1266.5,0.999608
1267.0,0.999676
1267.5,0.999497
1268.0,0.99954
1268.5,0.999564
1269.0,0.999669
1269.5,0.999535
1270.0,0.999522
1270.5,0.999497
1271.0,0.999643
1271.5,0.999752
1272.0,0.99976
1272.5,0.999709
1273.0,0.999671
1273.5,0.999705
1274.0,0.999748
1274.5,0.99969
1275.0,0.999669
1275.5,0.999728
1276.0,0.99975
1276.5,0.999591
1277.0,0.999473
1277.5,0.999609
1278.0,0.99967
1278.5,0.999643
1279.0,0.999526
1279.5,0.999594
1280.0,0.999701
1280.5,0.999652
1281.0,0.999579
1281.5,0.99968
1282.0,0.9996
1282.5,0.99973
1283.0,0.999731
1283.5,0.999673
1284.0,0.999647
1284.5,0.999702
1285.0,0.999721
1285.5,0.999621
1286.0,0.999623
1286.5,0.999524
1287.0,0.99948
1287.5,0.99943
1288.0,0.999661
1288.5,0.999592
1289.0,0.999754
1289.5,0.999835
1290.0,0.999757
1290.5,0.999608
1291.0,0.999395
1291.5,0.999512
1292.0,0.999257
1292.5,0.999216
1293.0,0.999432
1293.5,0.999362
1294.0,0.999348
1294.5,0.999244
1295.0,0.999166
1295.5,0.99927
1296.0,0.999433
1296.5,0.999297
1297.0,0.999511
1297.5,0.999401
1298.0,0.999371
1298.5,0.999463
1299.0,0.999356
1299.5,0.999536
1300.0,0.999656
1300.5,0.999538
1301.0,0.999485
1301.5,0.999493
1302.0,0.999552
1302.5,0.999569
1303.0,0.999665
1303.5,0.999703
1304.0,0.999686
1304.5,0.999805
1305.0,0.999861
1305.5,0.999816
1306.0,0.999652
1306.5,0.999693
1307.0,0.999806
1307.5,0.999825
1308.0,0.999886
1308.5,0.999818
1309.0,0.999775
1309.5,0.999824
1310.0,0.999805
1310.5,0.999865
1311.0,0.999872
1311.5,0.999779
1312.0,0.999798
1312.5,0.999804
1313.0,0.999869
1313.5,0.999869
1314.0,0.999871
1314.5,0.999835
1315.0,0.999819
1315.5,0.999842
1316.0,0.999866
1316.5,0.999883
1317.0,0.999879
1317.5,0.999907
1318.0,0.999871
1318.5,0.99989
1319.0,0.999884
1319.5,0.99991
1320.0,0.999895
1320.5,0.999911
1321.0,0.999903
1321.5,0.999923
1322.0,0.999911
1322.5,0.999846
1323.0,0.999893
1323.5,0.999937
1324.0,0.999892
1324.5,0.999886
1325.0,0.999893
1325.5,0.999932
1326.0,0.999933
1326.5,0.999882
1327.0,0.999936
1327.5,0.99995
1328.0,0.999956
1328.5,0.999925
1329.0,0.999956
1329.5,0.99996
1330.0,0.999926
1330.5,0.999878
1331.0,0.999914
1331.5,0.99991
1332.0,0.999909
1332.5,0.999923
1333.0,0.999924
1333.5,0.999934
1334.0,0.999956
1334.5,0.99992
1335.0,0.99987
1335.5,0.99991
1336.0,0.99994
1336.5,0.999955
1337.0,0.999953
1337.5,0.999935
1338.0,0.999907
1338.5,0.999929
1339.0,0.999936
1339.5,0.999916
1340.0,0.999936
1340.5,0.999904
1341.0,0.9999
1341.5,0.999877
1342.0,0.999908
1342.5,0.999929
1343.0,0.999942
1343.5,0.999949
1344.0,0.999951
1344.5,0.999953
1345.0,0.999945
1345.5,0.999884
1346.0,0.999853
1346.5,0.999888
1347.0,0.999931
1347.5,0.999968
1348.0,0.999936
1348.5,0.999913
1349.0,0.999919
1349.5,0.99993
1350.0,0.999922
1350.5,0.999937
1351.0,0.999841
1351.5,0.999784
1352.0,0.999852
1352.5,0.999882
1353.0,0.99984
1353.5,0.999897
1354.0,0.999952
1354.5,0.999927
1355.0,0.999933
1355.5,0.999904
1356.0,0.999892
1356.5,0.99986
1357.0,0.999773
1357.5,0.99977
1358.0,0.999816
1358.5,0.999815
1359.0,0.999832
1359.5,0.999782
1360.0,0.999744
1360.5,0.999744
1361.0,0.999824
1361.5,0.999776
1362.0,0.999749
1362.5,0.999824
1363.0,0.999843
1363.5,0.999775
1364.0,0.999622
1364.5,0.999633
1365.0,0.999506
1365.5,0.999686
1366.0,0.999801
1366.5,0.999802
1367.0,0.999777
1367.5,0.999851
1368.0,0.999834
1368.5,0.999871
1369.0,0.999919
1369.5,0.999874
1370.0,0.999829
1370.5,0.999851
1371.0,0.999916
1371.5,0.999916
1372.0,0.999882
1372.5,0.999898
1373.0,0.999877
1373.5,0.999926
1374.0,0.99992
1374.5,0.999916
1375.0,0.999911
1375.5,0.999945
1376.0,0.999939
1376.5,0.999933
1377.0,0.999938
1377.5,0.999914
1378.0,0.999941
1378.5,0.999954
1379.0,0.999958
1379.5,0.999942
1380.0,0.999944
1380.5,0.999937
1381.0,0.999934
1381.5,0.999918
1382.0,0.999951
1382.5,0.999961
1383.0,0.999959
1383.5,0.999952
1384.0,0.999957
1384.5,0.99997
1385.0,0.99997
1385.5,0.999971
1386.0,0.999965
1386.5,0.999966
1387.0,0.999978
1387.5,0.99998
1388.0,0.999972
1388.5,0.999967
1389.0,0.999958
1389.5,0.99996
1390.0,0.999981
1390.5,0.99998
1391.0,0.999983
1391.5,0.99998
1392.0,0.999969
1392.5,0.999982
1393.0,0.999985
1393.5,0.999976
1394.0,0.999979
1394.5,0.999984
1395.0,0.999985
1395.5,0.999984
1396.0,0.999982
1396.5,0.999987
1397.0,0.999986
1397.5,0.999977
1398.0,0.999977
1398.5,0.999983
1399.0,0.999981
1399.5,0.999981
1400.0,0.999982
1400.5,0.999979
1401.0,0.999983
1401.5,0.999985
1402.0,0.999982
1402.5,0.999982
1403.0,0.999984
1403.5,0.99998
1404.0,0.999978
1404.5,0.999985
1405.0,0.999982
1405.5,0.999983
1406.0,0.999984
1406.5,0.99998
1407.0,0.999987
1407.5,0.999985
1408.0,0.999984
1408.5,0.999984
1409.0,0.999984
1409.5,0.99998
1410.0,0.999966
1410.5,0.999981
1411.0,0.999979
1411.5,0.999978
1412.0,0.999984
1412.5,0.999976
1413.0,0.999978
1413.5,0.999983
1414.0,0.999982
1414.5,0.999976
1415.0,0.99998
1415.5,0.999985
1416.0,0.999981
1416.5,0.999986
1417.0,0.999988
1417.5,0.999979
1418.0,0.99998
1418.5,0.999989
1419.0,0.999984
1419.5,0.999986
1420.0,0.999992
1420.5,0.999983
1421.0,0.999986
1421.5,0.999985
1422.0,0.999983
1422.5,0.999989
1423.0,0.999986
1423.5,0.999984
1424.0,0.999986
1424.5,0.999985
1425.0,0.999989
1425.5,0.999988
1426.0,0.999985
1426.5,0.999987
1427.0,0.999982
1427.5,0.999985
1428.0,0.999984
1428.5,0.99998
1429.0,0.999985
1429.5,0.999988
1430.0,0.999988
1430.5,0.99999
1431.0,0.999988
1431.5,0.99998
1432.0,0.999985
1432.5,0.999987
1433.0,0.999984
1433.5,0.999973
1434.0,0.999977
1434.5,0.999981
1435.0,0.999977
1435.5,0.999982
1436.0,0.999979
1436.5,0.999982
1437.0,0.999979
1437.5,0.999982
1438.0,0.999985
1438.5,0.999987
1439.0,0.999974
1439.5,0.99997
1440.0,0.999983
1440.5,0.999976
1441.0,0.99997
1441.5,0.999975
1442.0,0.999972
1442.5,0.999978
1443.0,0.999979
1443.5,0.999983
1444.0,0.999976
1444.5,0.999978
1445.0,0.999968
1445.5,0.999973
1446.0,0.999974
1446.5,0.999978
1447.0,0.999979
1447.5,0.999986
1448.0,0.999988
1448.5,0.999984
1449.0,0.999983
1449.5,0.999989
1450.0,0.999985
1450.5,0.999983
1451.0,0.999986
1451.5,0.99998
1452.0,0.999986
1452.5,0.999989
1453.0,0.999986
1453.5,0.999978
1454.0,0.999982
1454.5,0.999984
1455.0,0.999987
1455.5,0.999991
1456.0,0.999993
1456.5,0.999982
1457.0,0.999983
1457.5,0.999986
1458.0,0.999988
1458.5,0.99999
1459.0,0.999985
1459.5,0.999984
1460.0,0.999989
1460.5,0.999984
1461.0,0.999989
1461.5,0.999991
1462.0,0.999988
1462.5,0.999987
1463.0,0.999989
1463.5,0.99999
1464.0,0.999991
1464.5,0.999992
1465.0,0.999994
1465.5,0.999988
1466.0,0.999995
1466.5,0.999991
1467.0,0.999991
1467.5,0.999991
1468.0,0.999991
1468.5,0.999991
1469.0,0.999992
1469.5,0.999991
1470.0,0.999989
1470.5,0.999994
1471.0,0.999994
1471.5,0.999994
1472.0,0.999995
1472.5,0.999994
1473.0,0.99999
1473.5,0.999992
1474.0,0.999994
1474.5,0.999991
1475.0,0.999996
1475.5,0.999994
1476.0,0.999995
1476.5,0.999995
1477.0,0.999994
1477.5,0.999996
1478.0,0.999997
1478.5,0.999995
1479.0,0.999996
1479.5,0.999996
1480.0,0.999995
1480.5,0.999995
1481.0,0.999992
1481.5,0.999995
1482.0,0.999993
1482.5,0.999994
1483.0,0.999991
1483.5,0.999991
1484.0,0.999991
1484.5,0.999989
1485.0,0.999993
1485.5,0.99999
1486.0,0.99999
1486.5,0.999991
1487.0,0.999991
1487.5,0.99999
1488.0,0.999992
1488.5,0.999988
1489.0,0.999985
1489.5,0.999985
1490.0,0.999986
1490.5,0.999987
1491.0,0.999991
1491.5,0.999987
1492.0,0.999979
1492.5,0.999985
1493.0,0.999984
1493.5,0.999991
1494.0,0.99999
1494.5,0.999986
1495.0,0.999985
1495.5,0.999983
