freq,velocity,force
291.5,0.00010871,-0.00601785
292.0,0.000126515,-0.00598647
292.5,0.000128687,-0.00597668
293.0,0.000124247,-0.00597068
293.5,0.000114902,-0.00595288
294.0,0.000130912,-0.00593509
294.5,0.000125706,-0.00591635
295.0,0.000116127,-0.0058988
295.5,0.000129148,-0.00586716
296.0,0.000132022,-0.0058575
296.5,0.00013646,-0.00583013
297.0,0.000130849,-0.00580093
297.5,0.000125535,-0.00579297
298.0,0.000131117,-0.00579066
298.5,0.000139993,-0.00576342
299.0,0.000138857,-0.00573589
299.5,0.000148575,-0.0057149
300.0,0.000149993,-0.00569614
300.5,0.000149072,-0.00568402
301.0,0.000154606,-0.00565927
301.5,0.000146143,-0.00565273
302.0,0.000152499,-0.00564067
302.5,0.000138825,-0.00562519
303.0,0.000141984,-0.00562052
303.5,0.000151359,-0.00560133
304.0,0.000141579,-0.0055638
304.5,0.000152605,-0.00554052
305.0,0.000157128,-0.0055317
305.5,0.000151798,-0.00551658
306.0,0.000144219,-0.00549843
306.5,0.000147837,-0.00549249
307.0,0.000157076,-0.00547723
307.5,0.000155905,-0.0054553
308.0,0.000162851,-0.00543658
308.5,0.000151107,-0.00540847
309.0,0.000141636,-0.00540353
309.5,0.000151171,-0.00539669
310.0,0.000144851,-0.00539203
310.5,0.000138764,-0.00535896
311.0,0.00011014,-0.00531788
311.5,0.000126361,-0.00528874
312.0,0.000166324,-0.00529924
312.5,0.000188778,-0.00529069
313.0,0.000151767,-0.00529936
313.5,0.00014381,-0.00527181
314.0,0.000135799,-0.00522246
314.5,0.000132766,-0.00518724
315.0,0.000153293,-0.00519036
315.5,0.000164376,-0.0051676
316.0,0.000166716,-0.00514644
316.5,0.00016787,-0.00514433
317.0,0.000180557,-0.00515432
317.5,0.000180218,-0.00513276
318.0,0.00016331,-0.00510333
318.5,0.000162913,-0.00512252
319.0,0.000177185,-0.00509039
319.5,0.000172078,-0.00506476
320.0,0.000169534,-0.0050391
320.5,0.000170797,-0.00502513
321.0,0.000163933,-0.00503704
321.5,0.000162076,-0.00500447
322.0,0.000170964,-0.00498076
322.5,0.000164621,-0.00496234
323.0,0.000148739,-0.00496231
323.5,0.000178771,-0.00495025
324.0,0.000171942,-0.0049285
324.5,0.000160515,-0.0049222
325.0,0.00017519,-0.00490728
325.5,0.000173822,-0.00488115
326.0,0.00016733,-0.00485646
326.5,0.000165418,-0.00484137
327.0,0.000161778,-0.0048304
327.5,0.000165781,-0.00483115
328.0,0.000170986,-0.00481564
328.5,0.00017229,-0.00479574
329.0,0.00016649,-0.00477952
329.5,0.000143811,-0.00476106
330.0,0.000154272,-0.00473826
330.5,0.000157332,-0.00473209
331.0,0.000155262,-0.00472172
331.5,0.000156715,-0.00471614
332.0,0.000165565,-0.00468832
332.5,0.000162626,-0.00467767
333.0,0.000158333,-0.0046545
333.5,0.000156387,-0.00464341
334.0,0.000147103,-0.00463034
334.5,0.000156405,-0.00462253
335.0,0.000161335,-0.00459815
335.5,0.000156964,-0.00458644
336.0,0.000157937,-0.00456971
336.5,0.000153071,-0.00455475
337.0,0.000148666,-0.00453949
337.5,0.000151232,-0.00452389
338.0,0.000146891,-0.00450268
338.5,0.000144855,-0.0044956
339.0,0.000149317,-0.00448473
339.5,0.000146153,-0.00446252
340.0,0.000136821,-0.00444815
340.5,0.000142197,-0.00442987
341.0,0.000148011,-0.00442746
341.5,0.000140583,-0.00440373
342.0,0.000137029,-0.0043906
342.5,0.000132637,-0.00438317
343.0,0.000128815,-0.00436588
343.5,0.000127854,-0.00435675
344.0,0.000132624,-0.00434121
344.5,0.000134693,-0.0043171
345.0,0.000129154,-0.00430757
345.5,0.000129392,-0.0042827
346.0,0.00012351,-0.00426668
346.5,0.000124721,-0.00425844
347.0,0.000127092,-0.00425204
347.5,0.000131981,-0.00422478
348.0,0.000120634,-0.00421497
348.5,0.000116707,-0.00420452
349.0,0.000128022,-0.00418697
349.5,0.000127511,-0.00417135
350.0,0.000122464,-0.00415057
350.5,0.000119722,-0.0041353
351.0,0.00011772,-0.0041285
351.5,0.000119282,-0.0041118
352.0,0.000114842,-0.00409735
352.5,0.000112323,-0.00408176
353.0,0.000114416,-0.0040659
353.5,0.000116056,-0.00404825
354.0,0.000115235,-0.00403787
354.5,0.000113733,-0.00402673
355.0,0.000116942,-0.00400917
355.5,0.000112303,-0.00399211
356.0,0.000117186,-0.00398712
356.5,0.000123773,-0.00397724
357.0,0.000118117,-0.00395767
357.5,0.00011282,-0.00393188
358.0,0.000110182,-0.00392178
358.5,0.000106844,-0.00390925
359.0,0.000105796,-0.00388955
359.5,0.000108214,-0.00387741
360.0,0.000106107,-0.00386693
360.5,0.000103684,-0.00385085
361.0,0.000101946,-0.00383418
361.5,9.82821e-05,-0.00381388
362.0,9.88476e-05,-0.00380699
362.5,9.44558e-05,-0.0037913
363.0,0.000100872,-0.0037833
363.5,0.000105626,-0.00376591
364.0,0.000101164,-0.00374252
364.5,0.000104353,-0.00373663
365.0,0.000106137,-0.00372298
365.5,0.000102481,-0.0037081
366.0,9.88758e-05,-0.00369607
366.5,0.000100058,-0.00367497
367.0,0.000100769,-0.00365517
367.5,9.64954e-05,-0.00364442
368.0,9.60554e-05,-0.00363339
368.5,9.6806e-05,-0.00361717
369.0,9.52418e-05,-0.0036059
369.5,9.39643e-05,-0.00359556
370.0,9.30336e-05,-0.00357704
370.5,9.10532e-05,-0.00355536
371.0,9.37986e-05,-0.00354353
371.5,9.29948e-05,-0.00353357
372.0,9.35319e-05,-0.00352053
372.5,9.49995e-05,-0.00350604
373.0,9.16058e-05,-0.00349188
373.5,8.89519e-05,-0.00347821
374.0,8.8821e-05,-0.0034576
374.5,9.16291e-05,-0.00344417
375.0,9.39258e-05,-0.00343382
375.5,9.37927e-05,-0.00341812
376.0,9.3817e-05,-0.00340292
376.5,8.98252e-05,-0.00338883
377.0,8.79108e-05,-0.00337637
377.5,8.80447e-05,-0.00336036
378.0,8.71539e-05,-0.00334561
378.5,8.53206e-05,-0.00333305
379.0,8.94732e-05,-0.00331726
379.5,8.78332e-05,-0.00329763
380.0,8.74342e-05,-0.00328794
380.5,8.66822e-05,-0.00327506
381.0,8.6165e-05,-0.0032652
381.5,8.70076e-05,-0.00324826
382.0,8.39515e-05,-0.0032331
382.5,8.39532e-05,-0.00321809
383.0,8.42084e-05,-0.00320456
383.5,8.69488e-05,-0.0031942
384.0,8.93746e-05,-0.00318126
384.5,8.52407e-05,-0.00316239
385.0,8.61003e-05,-0.0031459
385.5,8.36207e-05,-0.00313577
386.0,8.19887e-05,-0.00311878
386.5,8.2026e-05,-0.00311036
387.0,8.11994e-05,-0.0030956
387.5,8.39529e-05,-0.00307666
388.0,8.39712e-05,-0.003067
388.5,8.38651e-05,-0.00305579
389.0,8.22674e-05,-0.00303742
389.5,8.14591e-05,-0.00302103
390.0,8.08586e-05,-0.00300915
390.5,7.9967e-05,-0.00299907
391.0,7.80489e-05,-0.00297922
391.5,7.90587e-05,-0.00296646
392.0,7.91226e-05,-0.00295526
392.5,8.03244e-05,-0.00293968
393.0,7.86895e-05,-0.00292796
393.5,7.63726e-05,-0.00291165
394.0,7.85824e-05,-0.00289842
